,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
36,8d1be1cadb0a,SPARC,MEF2D;SND1;HDAC1;ATF6B;EPAS1;CTNNB1;CREBZF;STAT5A;STAT6;SMARCA1;SSRP1;NR2F1;TRIM28;RARA;SREBF2;MYRF;ZNF362;ETS1;RXRB;USF1;APEX1;GTF2F1;ZNF266;SMARCC1;NONO;SFPQ;EWSR1;STAT5B;CREB3;SP1;IRF3;RFX5;YY1;SKI;NCOR2;KDM2A;PML;KLF9;ZSCAN18;DMAP1;NFKB2;RELA,42,0.3464,exp03_kidney_cortex-coregtor-r1,0.54684,0.56078,0.54839,14.89446,20.67167,13.57853,0.49538,1.61307,0.41686,0.04762,0.08696,0.03175
37,1c11b281cf17,SQSTM1,TFE3;XBP1;HTATIP2;MAFG;STAT1;ENO1;NFE2L1;CREB3;SND1;STAT3;ABL1;GTF2F1;NONO;CTNNB1;ERF;RELB;SP1;KMT2B;STAT6;SMAD3;HMGA1;KLF6;SMARCC1;RELA;ATF5;CEBPB;KLF13;ZBTB7B;STAT5A,29,0.2422,exp03_kidney_cortex-coregtor-r1,0.55008,0.58867,0.55378,12.98715,25.9858,11.75869,0.49288,1.70468,0.40165,0.06897,0.1,0.04255
38,12c0aaac7211,SUMO1,YBX1;GTF3A;MBD2;HMGB1;PRDM4;HOXA9;RFXANK;CREBL2;DRAP1;ZNF32,10,0.3339,exp03_kidney_cortex-coregtor-r1,0.42963,0.41111,0.42222,4.26261,1.90429,3.40279,0.46182,1.37923,0.40084,0.1,0.04167,0.0303
39,4ecc49fcd4cf,TAGLN,NFE2L1;NR1D1,2,0.4078,exp03_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,3.20156,0.0,0.55662,2.14875,0.43163,0.0,0.0,0.0
40,bf1ad127358f,TGFB1,HDAC3;RXRB,2,0.2265,exp03_kidney_cortex-coregtor-r1,0.5,1.0,0.5,8.04921,41.95782,7.54946,0.46654,1.72627,0.33748,0.0,0.0,0.0
41,c13653c4e6cd,TGFBR2,SP100;ETS1;ZSCAN18;STAT5B;MBD2;PBX2;ZBTB4;MBD1;YY1;ZNF76;BCLAF1;NFE2L2;RFX5;ARNT;ABL1;YBX1;NFKB1;NONO;MXI1;VEZF1;UBP1;HMGB2;SP1;EPAS1;SMARCC1;ING4;HOXB3;HMGB1;MAX;ZNF384;CTBP1;CREBZF;RXRB;IRF3;TCF7L1;ATF4;RELA;HTATIP2;STAT6,39,0.2291,exp03_kidney_cortex-coregtor-r1,0.52542,0.51664,0.51957,11.3255,14.70706,8.21476,0.52437,1.68145,0.44693,0.05128,0.05128,0.02632
42,12dc662986f0,TIMP1,ABL1;ARID5A,2,0.2599,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,0.09632,0.27353,0.31554,0.35309,1.43648,0.24563,0.0,0.0,0.0
43,ade38842983e,TIMP3,MXD4;NR2F1;TEAD2;SND1;DRAP1;KLF9;ARNT;LDB1;NCOR2;ID1;ABL1;EPAS1;KMT2B;KDM2A;HNF4A;APEX1;ZNF266;MEF2D;HIF1A;PPARD;NFIC;SRF;ID4;ZBTB7B;BCL6;NONO;HOXB8;STAT3;SOX18;SKI;HOXB9;HOXD9;THRA;IRF3;MLXIP;TCF7L1;LMO2;ZNF362;VEZF1;SREBF2;CEBPB;MBD1;ZBTB17;ETS1;PHF1;STAT5A;HOXB2;NPAS2;E4F1;TCF21;CEBPD;EMX1;UBP1;LRRFIP1;SSRP1;MAFK;SFPQ;YY1;ERF;HOXD10;NR1H2;SF1,62,0.3948,exp03_kidney_cortex-coregtor-r1,0.48722,0.49868,0.4937,8.64042,9.23051,6.31828,0.52356,1.60876,0.45915,0.03226,0.09091,0.02439
44,dcf8638308ee,TKT,XBP1;HTATIP2;STAT6;IRF9;SP1;SOX9;ENO1;SND1;TFE3;MAFG;SMARCC1;ERF;KMT2B;HMGB2,14,0.3412,exp03_kidney_cortex-coregtor-r1,0.50183,0.49634,0.51099,11.01583,7.80459,7.62615,0.47957,1.49466,0.40539,0.07143,0.03571,0.02439
45,e1404dcb2290,TNFRSF10B,NFKB2;SMAD3;RARA;PPARD;MYRF;RELB;HMGA1;KLF6;STAT5B;STAT3;ETS2;HIF1A;FOSL2;RORC;ABL1;SMARCA1;IRF7;DDIT3;STAT1;MAFK;BCL6;ARID5A;MAFG;RELA;ZBTB4;NFE2L2;STAT6;TFE3;PBX2;BCL3;LRRFIP1;MXI1;HSF4;ETS1;NFIL3;ARNT;MLXIP;SP1;PML,39,0.2155,exp03_kidney_cortex-coregtor-r1,0.53599,0.60414,0.52812,9.63986,29.94739,6.7377,0.55604,1.85206,0.46746,0.12821,0.20833,0.08621
46,a5342d885f8b,TNFSF10,CTBP1;SMARCC1,2,0.2111,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.5,35.62072,35.18062,38.49202,0.5062,1.67079,0.39649,0.0,0.0,0.0
47,8d82a8e91430,TXN,CREBL2;GTF3A;HTATIP2;HNF4A;MAF;NR1H3;ESRRA;MLXIPL;ZGPAT;ATF5;PRDM4;MLX;NR1H2;HOXA9;APEX1;KLF2;NONO;YBX1;LMO2;DRAP1;SMARCC1;RFXANK,22,0.3371,exp03_kidney_cortex-coregtor-r1,0.48124,0.48341,0.48629,4.82337,6.28965,4.37731,0.50233,1.54845,0.44054,0.0,0.0,0.0
48,cc5c569246c4,VEGFA,ENO1;NFKB1,2,0.36,exp03_kidney_cortex-coregtor-r1,1.0,1.0,0.5,34.60078,20.85744,12.13045,0.50159,1.94106,0.35609,0.5,0.00704,0.00699
49,08b2b2dae614,VIM,RORC;MAFF;ENO1;BCL3,4,0.2756,exp03_kidney_cortex-coregtor-r1,0.5,0.5,0.47222,6.40554,5.3034,2.14928,0.46604,1.53856,0.38251,0.0,0.0,0.0
