,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
38,8715090855a1,SOCS3,ETS2;BCL3;ABL1,3,0.4048,exp03_heart_left_ventricle-coregtor-r1,0.5,0.5,0.5,7.65836,25.52895,7.13811,0.37471,1.30926,0.30037,0.0,0.0,0.0
39,ce358991fb6a,SOD2,CREB3L1;HMGB2;BCL6B;PML;RELA;FOXJ3;ETS1;SND1;ELK3;NONO;SF1;XBP1;HDAC3;BCLAF1;MLXIP;CTNNB1;KDM2A;PBX2;SMARCA5;HCFC1;ENO1;TRIM28;KLF6;TEAD2;CREB3;CIC;NFX1;HIF1A;HDAC1;ARNT;NCOR2;TFE3;RUVBL1;ELK1;KLF10;RFXANK;YY1;EWSR1;NFKB2;VEZF1;YBX1,41,0.4939,exp03_heart_left_ventricle-coregtor-r1,0.5624,0.53882,0.56829,20.42801,15.80902,19.06294,0.49982,1.60784,0.41609,0.07317,0.075,0.03846
40,d2f382015011,SPARC,SMARCA1;SF1;EP300,3,0.2554,exp03_heart_left_ventricle-coregtor-r1,0.66667,0.66667,0.66667,26.08559,35.18811,26.1391,0.37268,1.23411,0.29931,0.0,0.0,0.0
41,5a633e9bd1b7,SQSTM1,ZHX2;MEF2D;CUX1;HBP1;SMARCA5;EWSR1;NFE2L1;ZBTB4;ZBED1;THAP11;HMGA1;NFX1;THRA,13,0.3726,exp03_heart_left_ventricle-coregtor-r1,0.50641,0.46368,0.50641,7.86396,2.98201,7.85998,0.59196,1.62137,0.532,0.07692,0.05,0.03125
42,f2ad9b5af1cf,SUMO1,YBX1;TFCP2;SMARCA1;TFDP1;YY1;CUX1;UBP1;SMARCA5;NFYC;NFX1;PBX3;SND1;ZHX2;RUVBL1;FOXJ3;EWSR1,16,0.0,exp03_heart_left_ventricle-coregtor-r1,0.57917,0.53889,0.57917,21.3216,15.4783,22.3382,0.53824,1.53912,0.4828,0.0625,0.04167,0.02564
43,0cb505bfb621,TAGLN,FOXJ3;CREBZF,2,0.2925,exp03_heart_left_ventricle-coregtor-r1,0.5,0.33333,0.5,6.78361,0.0,6.3113,0.74267,1.88985,0.69792,0.0,0.0,0.0
44,621b43a45082,TGFBR2,SP100;SMAD3;KLF6;RELA;SMARCA5;ETS1;ZNF692;CBFB;FOXO3;UBP1;EP300;MBD2;NFYB;YY1;ID2;SND1;SSRP1;FOXJ3;STAT5B;TFDP1;ZNF266;ATF4;ARNT;VEZF1;BCL6;ELF1;HIF1A;KDM2A,28,0.2788,exp03_heart_left_ventricle-coregtor-r1,0.54453,0.55996,0.53968,11.01391,25.05049,11.16033,0.51381,1.68656,0.43406,0.14286,0.10256,0.06349
45,eb19726a5756,TIMP1,E2F4;RUVBL1;ETS1;KLF6;NONO;TEAD4;MLXIP;ELK1;APEX1;CBFB;CREB3;ENO1;SF1;ZGPAT;CEBPD;ELK3;CEBPG;XBP1;PML;HDAC3;ZNF274;CEBPB;MAZ;TFE3;ABL1;RELA;HDAC1;SSRP1;MBD2;MAFK;TRIM28;STAT5B;ZNF384;SMAD7;HMGB1;CXXC1;SMAD3;MSC;UBP1;PPARD;BCLAF1;E4F1;HLX;FOXJ3;ZNF24;USF1;YY1;EWSR1;NFKB2;HMGA1;MAFG;MBD1;HIF1A;ATF4;ZNF266;MXD4;ID2;NCOR2;PBX2;IRF7;KDM2A;CREB3L1;STAT6;MAX;HMGB2;FOXO3;CIC;SP100;NFE2L2,69,0.0,exp03_heart_left_ventricle-coregtor-r1,0.53453,0.53499,0.53723,12.40842,14.83272,10.20601,0.51885,1.65171,0.44288,0.08696,0.15789,0.05941
46,19a979dab5e5,TIMP3,EPAS1;ZBTB16;KLF9;ZBTB4;KLF13;ERF;NR4A1;KLF4;KLF2;ZNF76;ARNT;HEYL;NFE2L2;EGR1;SKI;FOS;JUND;ZSCAN18;ZBTB7A;MAFK;JUNB;LDB1;NR2F2;STAT5B;PHF1;ZNF362,26,0.0,exp03_heart_left_ventricle-coregtor-r1,0.50308,0.53179,0.50205,8.90098,18.22984,4.93643,0.561,1.83056,0.48598,0.03846,0.04545,0.02128
47,d35f44e5977a,TXN,ZGPAT;ETS1;ELK3;E2F4;HDAC1;SSRP1;TFE3;PML;CREB3;CEBPG;KLF6;ENO1;HMGA1;PPARD;UBP1;TEAD4;MBD2;RFXANK;NONO;STAT5B;TRIM28;MSC;SND1;MLXIP;NR1H2;HIF1A;NFE2L2;HMGB1;RELA;E4F1;CTNNB1,31,0.4177,exp03_heart_left_ventricle-coregtor-r1,0.54695,0.5509,0.55018,14.98591,16.62269,13.5225,0.51063,1.69327,0.42705,0.09677,0.15,0.0625
48,5fbb2551d772,VEGFA,MAFF;HES4;NR1D1;ETS2;DDIT3;BHLHE40;ZHX2;SREBF1;ZEB1;HSF4;PML;RARA;IRF7;ABL1;JUNB;NFIL3;ID1;NFKB2;PHF1;CEBPD;NCOR2;CREB3L1;PPARGC1A;SF1;MAFG;ZSCAN18;HES1;ZBED1;SMAD3;ING4,30,0.2919,exp03_heart_left_ventricle-coregtor-r1,0.50805,0.52759,0.50536,7.24957,13.69046,4.56684,0.52475,1.66266,0.4507,0.26667,0.05634,0.04878
49,0bebb989a1e2,VIM,ATF4;NR4A1,2,0.3465,exp03_heart_left_ventricle-coregtor-r1,0.5,0.5,0.5,3.21208,29.2635,1.70317,0.56921,2.19968,0.44551,0.5,0.02,0.01961
