cluster_uid,target,sources,n_sources,silhouette_score,note
7a45a5165b47,ADAM15,GLIS2;ZNF730,2,0.1978,exp04_brca-coregtor-r1
b2ca6f2ca24f,ADAM17,ZNF320;ZNF189;PRDM11,3,0.1577,exp04_brca-coregtor-r1
19c1072a21f4,ADAM22,KLF7;SHOX2;ZNF541,3,0.1775,exp04_brca-coregtor-r1
4cd7b5be611d,ADAM28,MAX;MELK,2,0.2814,exp04_brca-coregtor-r1
75e5e6d5c72d,ADAM33,ABL1;FOXF2;RFX8;HIC1;CPEB1;IRF4;GLI2;PRDM6;ZHX3;HOXD3;PRDM5,11,0.1982,exp04_brca-coregtor-r1
ed8ef78a94fd,ADAM9,HOXB8;YWHAZ,2,0.3381,exp04_brca-coregtor-r1
7708d061b37e,ADAMTS1,NFIL3;KLF4;SMAD7;FOSL2;KLF2;JDP2;NR4A2;MAFF;NR4A1;SOX7;CREM;SP9;JUNB;NR4A3;TPPP;EGR2;ARID5A;MAFG;GAR1;FOSB;ETS2;ATF3,22,0.1916,exp04_brca-coregtor-r1
e62fa6180973,ADAMTS10,ZFP92;ELF4,2,0.1712,exp04_brca-coregtor-r1
29e27bedce0f,ADAMTS12,FREM1;TWIST2;TBX5;NNT;ACO1;ZFP92;ZEB2;DBX2;BNC2;SATB2;ESR2,11,0.1017,exp04_brca-coregtor-r1
24dae43d0c1c,ADAMTS15,RFX6;CDX1;ZNF219,3,0.2493,exp04_brca-coregtor-r1
b355c862eb54,ADAMTS2,ZNF443;XPA,2,0.3386,exp04_brca-coregtor-r1
08861cefd64e,ADAMTS4,NFE4;ZNF224,2,0.3499,exp04_brca-coregtor-r1
