"Regulator","Target"
"KLF6","OGA"
"TCF7","CDKN1B"
"TCF7","AKT1"
"TCF7","PCNA"
"TCF7","RASSF1"
"TCF7","CSF1R"
"TCF7","SQSTM1"
"PRDM1","CDKN1B"
"PRDM1","DUSP1"
"PRDM1","PCNA"
"PRDM1","RASSF1"
"PRDM1","OGA"
"ZHX2","CDKN1B"
"ZHX2","TIMP1"
"ZHX2","TGFB1"
"ZHX2","SQSTM1"
"ZEB2","CDKN1B"
"ZEB2","RBL2"
"ZEB2","AKT1"
"ZEB2","SOCS3"
"ZEB2","HBA2"
"ZEB2","HBB"
"HIF1A","CDKN1B"
"HIF1A","DUSP1"
"HIF1A","HMOX1"
"HIF1A","SOCS3"
"HIF1A","TIMP1"
"HIF1A","GADD45B"
"HIF1A","OGA"
"HIF1A","NDRG1"
"EP300","CDKN1B"
"EP300","VIM"
"EP300","MCL1"
"EP300","RBL2"
"EP300","AKT1"
"EP300","PTEN"
"EP300","NOTCH1"
"EP300","HBA2"
"EP300","HBB"
"HMGB2","TXN"
"HMGB2","HBA2"
"NFKB1","VIM"
"NFKB1","HLA-E"
"NFKB1","CD44"
"NFKB1","CD14"
"RARA","VIM"
"RARA","ACTB"
"RARA","HLA-E"
"RARA","CD44"
"RARA","TKT"
"RARA","PDLIM7"
"RARA","PRKACA"
"RARA","SOD2"
"RARA","CD14"
"RARA","HBB"
"JDP2","VIM"
"JDP2","MCL1"
"JDP2","ACTB"
"JDP2","HLA-E"
"JDP2","NFKBIA"
"JDP2","SPARC"
"JDP2","TKT"
"JDP2","CCND3"
"JDP2","PDLIM7"
"JDP2","PRKACA"
"JDP2","CD14"
"JDP2","HBA2"
"JDP2","BCL2L1"
"JDP2","HBB"
"CEBPA","VIM"
"CEBPA","ACTB"
"CEBPA","CD44"
"CEBPA","SPARC"
"CEBPA","TKT"
"CEBPA","PDLIM7"
"CEBPA","PRKACA"
"CEBPA","CD14"
"CEBPA","HSPA1A"
"CEBPA","HBA2"
"CEBPA","VEGFA"
"CEBPA","CXCR4"
"CEBPA","PER1"
"CEBPA","BCL2L1"
"CEBPA","HBB"
"KLF16","VIM"
"KLF16","HLA-E"
"KLF16","CD44"
"KLF16","CCND3"
"KLF16","PRKACA"
"KLF16","HBB"
"ARID3A","VIM"
"ARID3A","ACTB"
"ARID3A","CD44"
"ARID3A","TKT"
"ARID3A","CCND3"
"ARID3A","NOTCH1"
"ARID3A","PDLIM7"
"ARID3A","PRKACA"
"ARID3A","CD14"
"ARID3A","HBA2"
"ARID3A","HBB"
"TFEB","VIM"
"TFEB","PSEN1"
"TFEB","ACTB"
"TFEB","HLA-E"
"TFEB","TKT"
"TFEB","CCND3"
"TFEB","PDLIM7"
"TFEB","PRKACA"
"TFEB","CD14"
"TFEB","HBA2"
"TFEB","HBB"
"ING4","VIM"
"ING4","PCNA"
"ING4","HBB"
"KLF7","MCL1"
"KLF7","SOCS3"
"KLF7","CD44"
"KLF7","NFKBIA"
"KLF7","PTEN"
"KLF7","HBA2"
"KLF7","HBB"
"GATA1","HBA2"
"GATA1","BCL2L1"
"GATA1","HBB"
"GATA1","RHOA"
"NFIL3","DUSP1"
"NFIL3","NDRG1"
"NFYA","DUSP1"
"NFYA","OGA"
"MXD1","DUSP1"
"MXD1","GADD45B"
"MXD1","OGA"
"MXD1","NDRG1"
"ETS2","DUSP1"
"ETS2","SOCS3"
"ETS2","PTEN"
"ETS2","HBA2"
"ETS2","HBB"
"FOSL2","DUSP1"
"FOSL2","HMOX1"
"FOSL2","TIMP1"
"FOSL2","GADD45B"
"FOSL2","TGFB1"
"FOSL2","SQSTM1"
"FOSL2","OGA"
"FOSL2","NDRG1"
"JUNB","DUSP1"
"JUNB","SOCS3"
"JUNB","TIMP1"
"JUNB","GADD45B"
"IRF3","GSTP1"
"IRF3","AKT1"
"IRF3","RASSF1"
"IRF3","TGFB1"
"IRF3","SQSTM1"
"MAZ","GSTP1"
"MAZ","AKT1"
"MAZ","PCNA"
"MAZ","TGFB1"
"HSF1","GSTP1"
"HSF1","RHOA"
"HSF1","TGFB1"
"HSF1","SQSTM1"
"MZF1","GSTP1"
"MZF1","AKT1"
"MZF1","RASSF1"
"MZF1","TGFB1"
"MZF1","SQSTM1"
"E4F1","GSTP1"
"E4F1","AKT1"
"E4F1","RHOA"
"E4F1","RASSF1"
"E4F1","TGFB1"
"E4F1","SQSTM1"
"CXXC1","GSTP1"
"CXXC1","AKT1"
"CXXC1","RHOA"
"CXXC1","RASSF1"
"CXXC1","TGFB1"
"CXXC1","SQSTM1"
"ZNF335","GSTP1"
"ZNF335","AKT1"
"ZNF335","RHOA"
"ZNF335","RASSF1"
"ZNF335","TGFB1"
"ZNF335","SQSTM1"
"APEX1","GSTP1"
"APEX1","PCNA"
"IRF5","GSTP1"
"IRF5","PCNA"
"IRF5","CD14"
"HMGA1","GSTP1"
"HMGA1","PCNA"
"HMGA1","TIMP1"
"SND1","GSTP1"
"SND1","PCNA"
"SND1","CSF1R"
"SND1","SQSTM1"
"TRIM28","GSTP1"
"TRIM28","PCNA"
"TRIM28","RASSF1"
"TRIM28","TGFB1"
"TRIM28","SQSTM1"
"SREBF2","GSTP1"
"SREBF2","AKT1"
"SREBF2","PCNA"
"SREBF2","RASSF1"
"SREBF2","TGFB1"
"SREBF2","SQSTM1"
"EGR1","GSTP1"
"EGR1","HMOX1"
"EGR1","CDKN1A"
"EGR1","GADD45B"
"EGR1","PER1"
"EGR1","CSF1R"
"EGR1","CLU"
"EGR1","TXN"
"EGR1","TNFSF10"
"EGR1","MAPK14"
"EGR1","SPARC"
"EGR1","PRKACA"
"SSRP1","GSTP1"
"SSRP1","PCNA"
"SSRP1","RASSF1"
"SSRP1","CSF1R"
"SSRP1","SQSTM1"
"IKZF1","RBL2"
"IKZF1","AKT1"
"IKZF1","PCNA"
"MNT","ACTB"
"MNT","SOCS3"
"MNT","HLA-E"
"MNT","TKT"
"MNT","CCND3"
"MNT","NOTCH1"
"MNT","PDLIM7"
"MNT","PRKACA"
"MNT","HBB"
"MLXIP","ACTB"
"MLXIP","HLA-E"
"MLXIP","TKT"
"MLXIP","CCND3"
"MLXIP","PDLIM7"
"MLXIP","PRKACA"
"MLXIP","HBA2"
"MLXIP","HBB"
"SP2","AKT1"
"SP2","RHOA"
"SP2","TGFB1"
"SP2","SQSTM1"
"SF1","AKT1"
"SF1","RHOA"
"SF1","TGFB1"
"SF1","SQSTM1"
"KMT2B","AKT1"
"KMT2B","RHOA"
"KMT2B","TGFB1"
"KMT2B","SQSTM1"
"KMT2B","NOTCH1"
"KMT2B","PDLIM7"
"CIC","AKT1"
"CIC","RHOA"
"CIC","TGFB1"
"CIC","NOTCH1"
"CIC","PDLIM7"
"CIC","PRKACA"
"PPARD","AKT1"
"PPARD","RHOA"
"PPARD","TIMP1"
"PPARD","RASSF1"
"PPARD","TGFB1"
"PPARD","SQSTM1"
"NCOA1","AKT1"
"NCOA1","NOTCH1"
"NCOA1","HBB"
"NCOR2","AKT1"
"NCOR2","CSF1R"
"NCOR2","TGFB1"
"NCOR2","SQSTM1"
"RCOR1","AKT1"
"RCOR1","NOTCH1"
"RCOR1","OGA"
"IRF8","AKT1"
"MEF2D","AKT1"
"MEF2D","TGFB1"
"MEF2D","SQSTM1"
"MEF2D","NOTCH1"
"STAT2","AKT1"
"STAT2","PCNA"
"STAT2","RASSF1"
"KLF4","HMOX1"
"MAFB","HMOX1"
"KLF10","HMOX1"
"KLF10","OGA"
"KLF10","HBB"
"SKI","MAT2A"
"SKI","HLA-E"
"SKI","NOTCH1"
"IRF7","PCNA"
"IRF7","PDLIM7"
"IRF9","PCNA"
"IRF9","HBB"
"XBP1","PCNA"
"POU2F2","PCNA"
"POU2F2","CD14"
"STAT1","PCNA"
"ARID5A","SOCS3"
"ARID5A","TIMP1"
"ARID5A","TGFB1"
"ARID5A","PDLIM7"
"BCL3","SOCS3"
"BCL3","TIMP1"
"BCL3","TGFB1"
"STAT3","SOCS3"
"STAT3","RHOA"
"STAT3","NOTCH1"
"CEBPB","SOCS3"
"CEBPB","TIMP1"
"STAT6","HLA-E"
"STAT6","TGFB1"
"STAT6","TKT"
"STAT6","NOTCH1"
"STAT6","PDLIM7"
"STAT6","PRKACA"
"ESRRA","HLA-E"
"HLX","HLA-E"
"HLX","TKT"
"HLX","CCND3"
"HLX","PDLIM7"
"HLX","PRKACA"
"HLX","CD14"
"HLX","HBB"
"ATF4","RHOA"
"ATF4","SQSTM1"
"ENO1","RHOA"
"ENO1","TIMP1"
"ARID3B","RHOA"
"ARID3B","TGFB1"
"ARID3B","SQSTM1"
"ARID3B","PDLIM7"
"MECP2","RHOA"
"MECP2","TGFB1"
"MECP2","SQSTM1"
"RELB","TIMP1"
"NFKB2","TIMP1"
"NFKB2","SQSTM1"
"ERF","TIMP1"
"RELA","TIMP1"
"RELA","TGFB1"
"RELA","SQSTM1"
"KLF2","TIMP1"
"MTF1","CD44"
"MXI1","BCL2L1"
"KLF1","BCL2L1"
"KLF1","CDKN1B"
"KLF1","DUSP1"
"KLF1","AKT1"
"KLF1","SOCS3"
"KLF1","RHOA"
"KLF1","TGFB1"
"KLF1","SQSTM1"
"ZNF692","TGFB1"
"ZNF692","SQSTM1"
"PML","TGFB1"
"PML","SQSTM1"
"SREBF1","TGFB1"
"SREBF1","SQSTM1"
"MEF2B","TKT"
"MEF2B","PDLIM7"
"RBPJ","PTEN"
"HBP1","PTEN"
"HBP1","NOTCH1"
"HBP1","HBA2"
"ZNF746","PTEN"
"ZNF746","NOTCH1"
"ZNF746","PRKACA"
"ZNF746","HBA2"
"ZNF746","HBB"
