cluster_uid,target,sources,n_sources,silhouette_score,note
a18c96861187,GADD45B,CEBPD;ID4;BCL3;NFIL3;OSR1;EPAS1;HOXA11;HDAC1;MYC;KLF9;KLF2;CEBPB;TRIM28;HES4;NR2F6;HMGB2;CTBP1;RARA;TWIST2;BCL6;RFX5;NR2F2;ZNF692;MXD4;STAT3;SMAD7;KDM2A;ETS2;ERF;SND1,30,0.2639,exp03_bladder-coregtor-r1
e03f0fbbe0d7,GSTP1,GATA3;HSF4;ELF3;KLF5;EHF;IRF6;GATA6;NR2F6;ATF4;ID1;ZEB1;MLXIP;FOXQ1;ZNF32;TBX3;ZSCAN18;HMGA1;MEIS1;IRF2,19,0.2343,exp03_bladder-coregtor-r1
9b25501d24aa,HBB,TFE3;XBP1;ZBTB7B;TRIM28;CREB3L1;LDB1,6,0.323,exp03_bladder-coregtor-r1
a0f3f36ceb73,HLA-DRB1,STAT2;USF1;STAT1;IRF9;XBP1;PML;NR1D1;IRF2;LRRFIP1;MLX;RBFOX2;STAT6;IRF3;RFX5;MEIS2;TEAD1,16,0.2894,exp03_bladder-coregtor-r1
e3f2cf1e80d4,HLA-E,MAFG;NR1D1,2,0.2845,exp03_bladder-coregtor-r1
ecbc4a26072f,HSP90AA1,SREBF2;NFYC;MEIS2,3,0.2114,exp03_bladder-coregtor-r1
ae48562f0c26,HSPA1A,NFE2L1;SMARCC1,2,0.4661,exp03_bladder-coregtor-r1
c9e217dd0344,ID3,ID2;SMAD7;GATA2;ID1;HES1;FOXQ1;PLAGL1;MBD2;IRF6;AHR;KLF5;TBX3;RARG;EHF;GATA3,15,0.142,exp03_bladder-coregtor-r1
8e9ee7002fa8,ITGB1,CXXC1;USF1,2,0.271,exp03_bladder-coregtor-r1
b5270500663c,MAT2A,THRA;RFXANK,2,0.4413,exp03_bladder-coregtor-r1
3647920891a7,MCL1,FOS;HIF1A;FOSB;FOSL2;MYC;ETS2;NFE2L2;MAFF;ZSCAN18;FHL2;CEBPB;EGR1;XBP1;PITX1;MXD4;RXRB;FOXO3;CTNNB1;KLF6;MAX;ZNF362;JUN;SNAI2;DDIT3;HMGA1;NONO;THRA;MEIS2;MEIS1;ZBTB4;NFIL3;STAT1,32,0.2099,exp03_bladder-coregtor-r1
b5393c59dab7,MT1A,ZNF219;EGR1,2,0.2947,exp03_bladder-coregtor-r1
ed69a957e501,NDRG1,MYC;HMGB2,2,0.4762,exp03_bladder-coregtor-r1
27b49242421c,NFKBIA,SMAD3;NR4A1,2,0.1999,exp03_bladder-coregtor-r1
aa8d0dc481dd,OGA,HMGB2;LDB1;HMGB1;MEIS1;SF1;ARNT;HSF4;NFATC4;MAX;ZSCAN18;KDM2A;RXRB;HIF3A;GTF3A,14,0.3011,exp03_bladder-coregtor-r1
d9424ac1f16d,PDK4,BHLHE40;CEBPD,2,0.3936,exp03_bladder-coregtor-r1
56f329b526de,PDLIM7,AHR;SRF;ETS1;NFKB1;SMAD3;MEIS2;ZSCAN18;ATF4;RBFOX2;HMGA1;EHF;HIF1A;HDAC1;ID2;GATA3;ELF1;GATA6;KLF5;SP1;MEF2D;XBP1;DRAP1;HSF4;MEIS1;TBX3;STAT6;FOXQ1;RARG;HIF3A,29,0.2619,exp03_bladder-coregtor-r1
164170bcee4b,PER1,NFIL3;HES4,2,0.512,exp03_bladder-coregtor-r1
59e313f60971,RBL2,ELF1;SP1;KLF3;TBX3;AHR;NONO;EHF;GATA3;MBD2;FOXQ1;IRF2;RXRA;ID1;EP300;GATA2;HIF1A,16,0.2738,exp03_bladder-coregtor-r1
57bd8c594258,RHOA,ZEB1;NR2F2;TEAD2;TFE3;VEZF1;EHF;SKI;ARID5B;ENO1;SND1;YBX1;CTNNB1;FOXO3;SMARCA1;STAT3;UBP1;EPAS1;NCOR2;RXRA;CXXC1;STAT5A;HMGB2;NFYB;TEAD1;STAT5B;KLF15;NFE2L1;NFIC;HMGB1;GTF3A;ELF3;RARA;ZBTB16,33,0.1573,exp03_bladder-coregtor-r1
053b89ae43ea,SOCS3,BCL6;ID2;KDM5D,3,0.276,exp03_bladder-coregtor-r1
6ddbd2fc8768,SOD2,STAT5A;STAT3;TEAD2;STAT5B;ENO1;YBX1;MLXIP;GATA2;PPARD;E2F4;ARID5B;TBX2;SSRP1;DRAP1;BCL3;NR2F2;BCL6;BHLHE41;KLF5;ARID5A;GATA3;STAT1;RFX5;OSR1;NFIL3;NFYB,26,0.2764,exp03_bladder-coregtor-r1
650677f7ce32,SPARC,APEX1;HOXA11,2,0.2616,exp03_bladder-coregtor-r1
73169e24e9fc,SQSTM1,YY1;PIR,2,0.5177,exp03_bladder-coregtor-r1
f10e557176c8,SUMO1,KLF4;STAT6;STAT3;SKI,4,0.2072,exp03_bladder-coregtor-r1
cdcaaa98b840,TAGLN,USF2;HAND2;SMAD3;USF1;CREBZF;IRF3;ZGPAT;CTBP1;AHR;ZNF692;SRF;LDB1;MZF1,13,0.2378,exp03_bladder-coregtor-r1
c28ea8131578,TGFB1,GTF2F1;RELA,2,0.211,exp03_bladder-coregtor-r1
a65fbdf0f855,TGFBR2,CTBP1;E2F4;TWIST2,3,0.4105,exp03_bladder-coregtor-r1
a5522fbb7a17,TIMP1,JUN;CTNNB1;FOXO4,3,0.5201,exp03_bladder-coregtor-r1
71cba9e7e78e,TIMP3,HMGB1;NR2F6,2,0.2796,exp03_bladder-coregtor-r1
68237d2a8e14,TKT,MLXIP;ZBTB48,2,0.4175,exp03_bladder-coregtor-r1
d41df693ad2d,TNFSF10,IRF2;STAT5B;STAT1;SP1;GATA6;ZSCAN18;STAT2;ELF3;MBD2;ZEB1;IRF9;XBP1;SRF;KLF3;ID1;PML;HMGA1,17,0.2339,exp03_bladder-coregtor-r1
80a9db91a30c,TXN,E2F4;GTF3A;SMARCC1;ENO1;STAT3;TEAD2;ARID5B;TFE3;SSRP1;RELA;HTATIP2;MLX;STAT5A;YBX1,14,0.2619,exp03_bladder-coregtor-r1
d5cb0f37b4b9,VEGFA,ESRRA;CEBPB,2,0.2073,exp03_bladder-coregtor-r1
ce50777462ba,VIM,KLF4;TWIST2;CEBPD;NFATC4;ESRRA;ZBTB7B;SREBF2;NR2F2;SMARCC1;TRIM28;KMT2B;APEX1;ARNT;SMARCA5;YY1;GTF2F1;NPAS2;NFIL3;ERF;RXRA;NONO;ZBTB16;NFYC,23,0.1769,exp03_bladder-coregtor-r1
