cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
d3aeb6c0e79c,ENSG00000273483,STAT6;ZNF85;HOXA9,3,0.2769,exp01_kidney_cortex-coregtor-r1,0.44444,0.38889,0.44444,1.11269,3.06073,1.23254,0.637,1.6913,0.60021,,,,
49cab6584a6a,ENSG00000273487,ZNF282;TAF7,2,0.3557,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.5,0.0,0.54358,0.87783,0.40274,1.06326,0.38378,,,,
f354ea615012,ENSG00000273489,REL;TMEM33,2,0.2472,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.12468,0.0,1.77204,0.31317,1.1255,0.28428,,,,
948b5a6e58dc,ENSG00000273507,KLF11;CTCF,2,0.3448,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.5,1.30437,4.28402,1.97686,0.69395,1.99682,0.63773,,,,
9528e8394be0,ENSG00000273521,RAB18;RREB1,2,0.2964,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,0.44326,0.0,5.08111,0.16327,0.53167,0.17283,,,,
2e3cff8d725f,ENSG00000273523,SOX18;EBF1,2,0.1775,exp01_kidney_cortex-coregtor-r1,0.33333,0.5,0.33333,0.0,5.53976,0.0,0.51655,1.429,0.49247,,,,
a7b464e6f149,ENSG00000273565,ZSCAN30;ZNF232,2,0.3574,exp01_kidney_cortex-coregtor-r1,1.0,1.0,1.0,12.96832,17.84959,17.1559,0.95089,2.1377,0.94654,,,,
aa9015786587,ENSG00000273568,PSMD12;ZNF66,2,0.2072,exp01_kidney_cortex-coregtor-r1,0.5,0.25,0.5,1.09596,0.0,0.91487,0.14081,0.34624,0.19849,,,,
13379aaf26c7,ENSG00000273599,SETBP1;ZNF550,2,0.3086,exp01_kidney_cortex-coregtor-r1,0.5,0.33333,0.5,1.19141,0.0,1.0612,0.55865,1.26472,0.53841,,,,
85d80c6d7f93,ENSG00000273618,RUNX2;ZNF404,2,0.3124,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.50886,1.27227,0.47725,,,,
f216def3a93a,ENSG00000273650,MRPS25;POU3F1,2,0.2275,exp01_kidney_cortex-coregtor-r1,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.11543,0.31651,0.17514,,,,
4a6ed3248384,ENSG00000273664,E2F8;NR3C2;CUX1;IRF7,4,0.2327,exp01_kidney_cortex-coregtor-r1,0.47222,0.47222,0.47222,2.35846,2.32949,3.51932,0.62986,1.78557,0.57523,,,,
df208e44b8ee,ENSG00000273669,BACH2;TMSB4XP8,2,0.4273,exp01_kidney_cortex-coregtor-r1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3cf4caf5376d,ENSG00000273674,ZFX;HNF4A,2,0.2347,exp01_kidney_cortex-coregtor-r1,0.5,0.5,0.33333,1.10976,8.07109,0.0,0.55643,1.62243,0.52748,,,,
dc362b864b09,ENSG00000273680,JRKL;RBM42;ZNF572;HOXC9,4,0.2237,exp01_kidney_cortex-coregtor-r1,0.41667,0.33333,0.41667,12.31701,0.0,1.52259,0.47896,0.96973,0.46724,,,,
