cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_f1,grn_collectri_jaccard
e2adf219cabf,ALG1,CENPB;CSTF2;GTF3C2;NELFB;APEX2;AKR1A1;ABCF2;WDR83;THAP11;ZNF263;TP53,11,0.0,exp01_blood-coregtor-r1,0.50303,0.4303,0.54848,5.51548,2.39059,7.47444,0.33279,0.89109,0.32877,,,,
dead6f41fa48,ALG10,ZNF615;TSN;DIS3;ZNF780B;ZNF546;ZNF644;LARP4;SMC3;ZNF510;ZHX1;CNOT6;REST;ZNF614;ZNF624;ZNF561,15,0.1472,exp01_blood-coregtor-r1,0.41349,0.4119,0.44921,2.15582,1.34062,3.77571,0.55538,1.36097,0.52331,,,,
23886baf4bfe,ALG10B,ZBTB33;THAP12;ZHX1;CARF;ZNF644;ZNF567;ZNF761;ZBTB41;ZBTB26;ZNF75D;DIS3;ZNF721;GABPA;ZNF432;ZNF780B;ZNF224;ZFP30;ZBTB14;ZNF621;ZNF383;ZNF28;TIA1;ZNF141;SMAD5;SOCS4;ZFP14;ZNF615,27,0.3411,exp01_blood-coregtor-r1,0.36823,0.39435,0.42972,1.06413,0.8779,2.1748,0.6566,1.60167,0.62773,,,,
469f2d6429b4,ALG11,ZNF91;ZNF320,2,0.3261,exp01_blood-coregtor-r1,0.5,0.5,0.5,6.07167,2.5912,6.04167,0.89868,2.22187,0.8322,,,,
2ceda6a81f88,ALG12,UBTF;ZNF707;ZNF317;ZNF142;ZNF263;PTCD1;ZNF335;TAF6;E4F1;ZSCAN25;ZNF766;DMAP1;TERF2;SNAPC4;DIDO1,15,0.3943,exp01_blood-coregtor-r1,0.47778,0.45556,0.49206,7.86356,4.15992,5.79858,0.51749,1.36432,0.47345,,,,
5f4090b4b597,ALG13,BDP1;MTF2;OTUD4;CREBZF;DNAJC21;CARF;ZNF548;CBFB;ZZZ3;ZBTB1;MLLT10;ZNF529;PDS5A;ZNF431;ZNF26;ZNF121;ZNF841;SP4;RUFY3;PURA;ZNF720,21,0.0,exp01_blood-coregtor-r1,0.38294,0.38056,0.4,1.54785,1.03431,1.55782,0.43537,1.07694,0.42372,,,,
998bc1db121e,ALG14,EXOSC3;RIOK2;LSM6;PSMC2;ZNF576;SNRPB2;UBE2K;GTF2A2;SMUG1;YWHAE;TSN;ZNF2,12,0.4674,exp01_blood-coregtor-r1,0.4697,0.47727,0.47727,5.96456,7.66064,6.41029,0.37991,1.06102,0.34721,,,,
0deaff3a450c,ALG1L13P,MEF2D;FOSL2;NFYA;GTPBP1;ERF;MXD1;REL,7,0.4253,exp01_blood-coregtor-r1,0.48413,0.51587,0.49206,3.92455,7.89701,3.19102,0.59834,1.60025,0.56562,,,,
321d39f824ec,ALG2,TBP;DIS3;ZNF41;TSN;ZNF561;SMARCA5;ZBTB33;METTL14;MIEF1;YY1;ZNF765;ZNF623;ZNF761;ZNF37A;CEBPG,15,0.4218,exp01_blood-coregtor-r1,0.44762,0.42302,0.47619,3.87728,5.52612,4.4776,0.47771,1.30755,0.4381,,,,
ac50abce9a25,ALG3,MRPL2;ASPSCR1;TIMM44;APEX2;POLD2;ABCF2;HIRIP3;TP53,8,0.46,exp01_blood-coregtor-r1,0.50595,0.4881,0.52976,7.5309,9.53384,10.15298,0.25741,0.69149,0.28128,,,,
c83365c3f3f2,ALG5,ILF2;RAN;PTPMT1;PSMC2,4,0.0,exp01_blood-coregtor-r1,0.5,0.63889,0.5,24.27434,31.68651,41.07675,0.35787,0.96947,0.33267,,,,
807f64ee7a3a,ALG6,POLI;AGGF1;ZBED5;CDC5L;UBE2K;ZNF148;THAP1;LSM6;REST;GABPA;RAB14;TIA1;SFT2D1;FOXN2;ZNF845;EXOSC3;TSN,17,0.4421,exp01_blood-coregtor-r1,0.47181,0.42586,0.48039,5.14157,2.96881,4.07832,0.3921,1.012,0.3772,,,,
9d41f8f34e6f,ALG8,APEX2;ABCF2;TP53;CSTF2;RUVBL1;POLD2;ZFP64;HINFP;TIMM44;PARP1;ZNF202,11,0.0,exp01_blood-coregtor-r1,0.51212,0.49091,0.51818,13.64014,8.8445,16.68951,0.34885,1.0706,0.3203,,,,
f8883c31b7f0,ALG9,HMGXB3;SCMH1;DNMT1;ILF3;KDM4C;NFX1;ABL1;FUBP1;NONO;NELFA;KMT2A,11,0.0,exp01_blood-coregtor-r1,0.50909,0.5303,0.53333,15.50221,23.47912,21.24047,0.37862,1.065,0.36452,,,,
5d25639954f7,ALKBH1,CDC5L;TFCP2;TBP;ZNF616;CERS5;UBE2K;CTBP1;CNOT4;EXOSC3;SETDB1;SNRPB2;VPS72;ZNF830;ZNF7;SMAD2;ZNF623;RBM22;RBBP5;ZNF490;YWHAE;GTF2A2;E2F4;REST,23,0.3361,exp01_blood-coregtor-r1,0.49638,0.47563,0.50791,9.26222,9.79453,7.37378,0.39395,1.15668,0.36118,,,,
2943b94a0bc5,ALKBH2,TFAP4;XPA;ZNF19;SNAPC5;TIMM44;ZNF544;ZNF202;MRPL2;ZNF263;MRPS25;APEX1;GAR1;CCDC25;ZNF32;ZNF599;CPSF4;ZNF133;ZNF517;ZNF584,19,0.3356,exp01_blood-coregtor-r1,0.44639,0.40789,0.45906,3.61381,3.20334,3.99152,0.44896,1.0762,0.45639,,,,
1a7eb566cff5,ALKBH3,ZNF263;APEX1;TIMM44;XPA;ZNF202;ZNF16;TP53;SNAPC5;CPSF4;PUM3;POLE3;NCBP2;TFAP4,13,0.414,exp01_blood-coregtor-r1,0.5,0.48718,0.49786,6.84769,8.59097,6.30707,0.39605,1.14972,0.35786,,,,
8d34361f77df,ALKBH3-AS1,ZNF317;ZNF883,2,0.0803,exp01_blood-coregtor-r1,0.33333,0.25,0.25,0.0,0.0,0.0,0.94569,2.19707,0.92301,,,,
ae3834507f3d,ALKBH4,ZNF652;ZNF44;RPL35;ZNF333;TCF7L2;NFYA;ETS2;MAFK;SP100;ZNF516;ZNF497;ZNF700;POLR2A;ADNP2;NFAT5;ZEB1;CTNNB1;ZNF805;DNMT3A;SOX18;CREB3L1;PHF2;KMT2B;NCOA1;VENTX;ZNF135;ZXDC;ZNF518A;GLIS3;BPTF;ESR1;ZNF66;CELF6;PBX2;KLF4;RCOR1;ZNF324;TCF7L1;FOSL1;AGAP2;KDM5A;NCOA2;SEMA4A;STAT6;ZNF517;ZNF814;PHF12;RXRB;ZNF7;SETDB1;LDB1;SP3;ZSCAN18;SF3B1;LRRFIP1;MAPK1;ZFHX3;ZDHHC5,58,0.319,exp01_blood-coregtor-r1,0.44117,0.4395,0.44777,4.78262,6.53632,4.28779,0.49994,1.3902,0.46277,,,,
aaacb0462d47,ALKBH5,NONO;USP39;FOXK2;ZNF598;HSF1;GMEB1;RELA;SMARCC2;FIP1L1;FOXJ3;KAT7;RBM17;HCFC1;P4HB;GTF2F1,15,0.2623,exp01_blood-coregtor-r1,0.50952,0.48095,0.55238,18.03353,7.4164,23.13705,0.38402,1.23338,0.33633,,,,
c763daacbbd9,ALKBH6,IRF3;ZNF414;BRF1;TRMT1;DUS3L;DMAP1;ASPSCR1;DAZAP1;E4F1;CXXC1;MZF1;ZDHHC24;CPSF4;HMG20B;ZNF598;GTPBP6;LAS1L;GTF3C5,18,0.533,exp01_blood-coregtor-r1,0.47603,0.44989,0.48584,5.71489,2.76435,4.57698,0.38731,0.99204,0.37576,,,,
482efb4d7e54,ALKBH7,ZNF581;PQBP1;ASPSCR1;HMG20B;MRPL2;GTPBP6;UBXN1;NMRAL1;ZNF511;STUB1;RNASEH2C,11,0.0,exp01_blood-coregtor-r1,0.46667,0.42424,0.49091,2.7808,4.34578,3.2676,0.33198,0.74766,0.34317,,,,
423b481357e9,ALKBH8,ZZZ3;GTF2H3;ZNF354C;ZNF146;ZNF121;MGA;DNAJC21;PURA;ZNF549;ZNF525;HMG20A;NCBP2;ZSCAN12;ZNF420;ZBTB14;ZFP62;ZFP14;ZNF227;ZBTB38;SP4;MBTPS2;ZNF26;ZNF720;PUM3;ZNF567;ZNF84;ZNF550;ZNF286A;ZNF320;ZNF202,30,0.0,exp01_blood-coregtor-r1,0.39923,0.38659,0.42069,2.81337,0.80081,2.74337,0.6185,1.38749,0.59768,,,,
8a21e5d04249,ALMS1,DNMT1;HCFC1;KMT2A;NFATC3;KDM4C;KLF12;ZNF236;SMARCC2;FUBP1;PRDM15;MGA;ZNF827,12,0.0,exp01_blood-coregtor-r1,0.53788,0.4697,0.54545,14.17182,14.33593,17.82753,0.52061,1.51458,0.46283,,,,
e7194c007c86,ALMS1-IT1,ZBTB25;KMT2A;ZBTB21;ZBTB10;HMGXB3;STAT4;ILF3;ABL1;SMAD7;TERF1;ID2;ZNF76;HNRNPA0;RORA;EOMES;CBFA2T2;ZBTB4;HNRNPA1;MYBL1;ZNF571;KDM4C;PHF1;GFI1,23,0.3461,exp01_blood-coregtor-r1,0.45455,0.46838,0.45916,5.11079,8.63362,5.71351,0.43605,1.31521,0.38965,,,,
9c277ac8657e,ALMS1P1,SATB1;ZNF823;PRDM11,3,0.2201,exp01_blood-coregtor-r1,0.38889,0.38889,0.38889,0.25976,0.41478,0.6978,0.55429,1.43339,0.5342,,,,
326559b474c6,ALOX12-AS1,ZNF397;ESRRA;ZNF7;ZNF564;RBBP5;CERS5;TRMO;ZNF182;ZXDC;ZNF18;ZNF440;ING4;ZNF836;TBP;ZNF557;JRK;ZNF701;ZNF490;ZKSCAN5,19,0.3627,exp01_blood-coregtor-r1,0.39912,0.36784,0.40838,1.85663,1.45922,1.87212,0.55571,1.32395,0.55176,,,,
f0af11af0320,ALOX12B,ZNF783;NOC2L,2,0.2017,exp01_blood-coregtor-r1,0.0,0.33333,0.5,0.0,0.0,0.88291,0.39279,0.85843,0.33874,,,,
7c4512b11267,ALOX12P2,NFATC2;SETBP1;ZBTB4;ZBTB25;HMGXB3;ZNF76;RUNX3;TBX21;GTF3C5;EOMES;FEZ1;NCALD;SMAD7;PBX4;STAT4;LBX2,16,0.2881,exp01_blood-coregtor-r1,0.40417,0.44028,0.39653,0.87973,9.31653,0.86028,0.42733,1.22934,0.41209,,,,
213789384a6b,ALOX15,DBP;GATA2;HHAT;ZNF662;HIC1;TCF3;OLIG2;GRHL1;ZNF324B;HES4;RORC;NR4A1;PAX5;FOXP3;NR4A2;PATZ1;ZBTB4,17,0.268,exp01_blood-coregtor-r1,0.43076,0.4761,0.41544,2.27213,9.95815,1.33428,0.59104,1.72008,0.53544,,,,
e1d5f8abe03f,ALOX15B,SMAP2;HCLS1;JDP2,3,0.0,exp01_blood-coregtor-r1,0.38889,0.38889,0.38889,0.15586,0.99518,0.29886,0.30675,0.61871,0.3513,,,,
b50ed48fcbd7,ALOX15P1,ZNF248;LEF1;ZBTB24;ZNF783;ZNF506;ZNF589;ZNF33B;TCF7;MRPS25;ZNF891;SOX12;SNRNP70;ZNF141;RARG;LDB1;ZNF551;ZNF329;ZNF512;PAX5;BACH2;ZNF419;ZFP82;ZNF514;ZNF84;POU6F1;ZNF391;ZFP3;ZNF263;HSF5;KLF8;SPIB;ZNF544,32,0.3997,exp01_blood-coregtor-r1,0.34341,0.37782,0.40675,1.39096,2.22297,1.69797,0.65948,1.65341,0.63382,,,,
46f93e7f278e,ALOX5,ZNF467;ATF6;ANXA11;STAT5B;RFX2;SEMA4A;MXD3;DNTTIP1;RARA;NFE2;SPI1;ZNF319;MLXIP;ZBTB7B,14,0.4859,exp01_blood-coregtor-r1,0.43407,0.44231,0.43223,2.77627,6.00554,1.07713,0.46659,1.35979,0.43094,,,,
2323f7cb4fd1,ALOX5AP,CD59;DNTTIP1;RAB7A;HCLS1;NFE2;JDP2;HTATIP2;ANXA11,8,0.0,exp01_blood-coregtor-r1,0.43452,0.43452,0.46429,2.40965,2.84851,2.15177,0.31716,0.93819,0.29465,,,,
c28f82696562,ALOXE3,RELB;JUN;HINFP;ZNF541,4,0.2054,exp01_blood-coregtor-r1,0.44444,0.5,0.44444,8.42251,21.79063,3.70499,0.55587,1.7564,0.47166,,,,
de7eeacd6866,ALPK1,STAT5B;ATF6;MEF2A;ZNF746;GIT2;CREB5,6,0.0,exp01_blood-coregtor-r1,0.47778,0.48889,0.48889,1.07931,7.63105,1.3223,0.47613,1.33116,0.44942,,,,
a7a59bde1b29,ALPK2,MITF;MAF;ZNF672,3,0.1853,exp01_blood-coregtor-r1,0.38889,0.38889,0.44444,2.28414,5.87875,2.6046,0.6732,1.74654,0.63055,,,,
c2aa2c862faa,ALPK3,ASAP3;ZNF462;TEAD1;KLF15;PPARGC1A;GTF2IRD1;RORC;PDLIM5;E2F6;PITX1;MITF;NFIB;TBX1;NFE2L1;ZNF579;ASCC1;TRIP10;TEAD4;ZNF774;ETV5;DUSP26;PPARA;CFL2;ZNF573;NFYC;FOXC1;THRB;IRX3;NFIC;MAFA;KLF9;NPAS2;BNC2;FOXO1;HEYL;GPD1;NR2F2;NR1D1;TBX2;MSANTD3;TCF7L1;SOX7;ZNF595;ZNF521;GLI1;SOX18;CIC;RBFOX2;GLIS2;HOXB7,50,0.4342,exp01_blood-coregtor-r1,0.45129,0.44633,0.46327,3.22174,3.72832,3.25044,0.49849,1.4365,0.4627,,,,
54e28e5cdf22,ALPL,SEMA4A;ZNF467;NFE2;SPI1;ZNF438;ANXA11;RFX2,7,0.0,exp01_blood-coregtor-r1,0.38889,0.40873,0.40476,0.39697,1.69344,0.45128,0.42897,1.15878,0.40923,,,,
13a40aa17fe0,ALS2,BPTF;ZBTB11;ZSCAN29;ZNF621;ZKSCAN1;ZFP91;THOC2;ZBTB14;ZNF720;SF3B1;ZNF131;ZNF317;HMGXB4;PAXIP1;SP4;ZNF507;STAU2;ZNF808;BBX;ZHX1;NUP133;CNOT6;ATF1;ZNF800,24,0.1915,exp01_blood-coregtor-r1,0.43357,0.38436,0.44203,8.44915,1.8353,7.51383,0.47803,1.18734,0.45838,,,,
efab64629761,ALS2CL,BCL11B;HSF5;ZNF76;POU6F1;LEF1;NR3C2;ZBTB46;ZNF343;NAP1L1;TCF7;IRF3,11,0.3724,exp01_blood-coregtor-r1,0.41061,0.45,0.42121,1.42684,8.59515,1.46652,0.5847,1.71137,0.53698,,,,
38796cee7de5,ALYREF,DAZAP1;NOC2L;SSRP1;NONO;GTF2F1;ZNF598;LAS1L;PPP5C,8,0.0,exp01_blood-coregtor-r1,0.5,0.58333,0.5,26.54091,15.87021,29.90211,0.40365,1.24154,0.35072,,,,
855f6f3a581c,AMACR,ZNF652;THAP1;LMO2,3,0.1908,exp01_blood-coregtor-r1,0.44444,0.38889,0.44444,2.21047,0.82272,2.23541,0.60144,1.55198,0.54326,,,,
d6e611f79d02,AMBRA1,SMARCC2;NELFA;DNMT1;LARP1;KAT7;KDM4C;NONO;POLR3A;NFX1;CTCF;ZNF142;TAF6;CREB3L2;KDM2B;HCFC1,15,0.0,exp01_blood-coregtor-r1,0.51746,0.51429,0.5254,21.81882,17.76996,21.13255,0.43741,1.43531,0.3655,,,,
48eb9615fc9c,AMD1,TOPORS;YY1;VEZF1;FLI1;RBBP5;ADNP;ZNF148;CERS2;ZBTB6;HNRNPC;ZNF830,11,0.3961,exp01_blood-coregtor-r1,0.50909,0.45455,0.50606,14.39907,6.30347,14.28061,0.44195,1.28908,0.39348,,,,
2278085dcdde,AMDHD1,SOD1;ATF5;HLF;NR1I3;ESRP2;AGMAT;UQCRB;FOXO4;NR1I2;PIR;CFL2;CEBPG;ZNF480;SUCLG1;ZFP69;GOT1;HNRNPC;NAGS;PPARGC1A;NFIA;ING4;CUX2;ID1;ZNF18;SMAD9;AR;HMGB3,27,0.2307,exp01_blood-coregtor-r1,0.41477,0.45489,0.45347,2.48945,4.88806,3.31744,0.36479,1.06763,0.3443,,,,
dc0938c38fbb,AMDHD2,MXD1;DDIT3;MECP2;DMRTC2;CRTC2,5,0.256,exp01_blood-coregtor-r1,0.43333,0.45,0.43333,2.276,4.21109,1.61187,0.43682,1.33428,0.37216,,,,
f3442e75ccb2,AMER1,ZNF121;ZNF141;ZNF202;ZBTB39;ZNF566;ZNF37A;ZNF549;ZNF420;ZNF551;ZNF304;HMG20A;ZNF234;ZNF91;ZNF84;ZNF354C,15,0.0762,exp01_blood-coregtor-r1,0.40317,0.44921,0.44286,1.31068,1.74042,2.23876,0.80369,1.89849,0.77007,,,,
3488d538fc90,AMFR,PURA;WRNIP1;GTF2I;ZSCAN29;HMG20A;NUP133;ZNF551;ZBTB39;ZXDB;LARP1;THAP11;ZNF37A;ZNF562;PAXIP1;ELK3;YY1;ZBTB44;ZNF317;ZNF805;TCF4;MAGEF1;CREBL2;ZZZ3;ZNF41;ZBTB14;ZNF3;ZNF664;ZFP1;PPARA;ZNF121;ZHX3;THAP12;ZNF146;NCBP2;PDS5A,35,0.1504,exp01_blood-coregtor-r1,0.45182,0.38179,0.46947,5.73727,1.47939,4.67235,0.55194,1.35014,0.52529,,,,
7fa1c0d8e203,AMH,TRMT1;ZNF107,2,0.2689,exp01_blood-coregtor-r1,0.5,0.25,0.5,0.89237,0.0,2.84147,0.43452,0.802,0.45332,,,,
665d02a91f2a,AMIGO1,LEF1;ZNF248;ZNF792;ZFP41;TCF7;ZNF740;TRIB2;ZNF202;ZNF549;PATZ1;ZNF707;SALL2;ZNF599;ZNF778;ZNF783;ZNF566;ZNF275;ZNF33B;ZNF337,19,0.0,exp01_blood-coregtor-r1,0.36111,0.39055,0.42398,1.17214,2.55641,1.63078,0.75828,1.77809,0.72566,,,,
468c070ff5bb,AMIGO2,ZKSCAN8;ZNF266;DNAJC21,3,0.1759,exp01_blood-coregtor-r1,0.38889,0.38889,0.38889,0.67369,0.65245,2.29358,0.70799,1.40199,0.69065,,,,
e1ec9dee46bb,AMMECR1,THOC2;HLTF;RFXAP;BDP1;ZZZ3;ZNF451;DNAJC21;PURA;ZNF621;ZNF146;PDS5A;NUP107;ZNF664;LARP4;GTF2H3;ZNF121;PPARA;ZNF326;OTUD4;NUP133;PAXIP1,21,0.333,exp01_blood-coregtor-r1,0.48016,0.43373,0.48651,10.3187,3.87399,8.65315,0.37062,0.9759,0.36552,,,,
29c93be0d60d,AMMECR1L,SMAD4;ZSCAN29;ZBTB14;DIS3;CNOT6;TIA1;ZKSCAN1;SF3B1;PHF2;ZBTB11;BCLAF1;ZNF131;ZNF430;ZNF611;ADNP;CCNT2;DIDO1;SMARCA5;ZBTB49;ZNF805,20,0.3406,exp01_blood-coregtor-r1,0.46842,0.43289,0.48947,9.32097,4.42505,9.43576,0.48149,1.31924,0.43724,,,,
42de5b28590e,AMN,PARP1;ZNF571;ZNF610;ARID5B;BACH2,5,0.2111,exp01_blood-coregtor-r1,0.45,0.43333,0.45,5.17683,2.44029,2.60075,0.53352,1.41665,0.50963,,,,
27ae01d9e513,AMN1,ZBTB34;ZNF230;CREB5;RBMS1;VPS4B;ZNF148,6,0.3847,exp01_blood-coregtor-r1,0.43333,0.37222,0.46667,1.11896,0.40655,2.41571,0.50904,1.18049,0.49494,,,,
15d7c95411de,AMOT,ZNF433;TRIP10;ZNF286B;ZNF461;POLR3A;ZNF197;KDM4C,7,0.1933,exp01_blood-coregtor-r1,0.30952,0.28571,0.30159,0.65753,0.39312,0.81829,0.48928,1.13182,0.4943,,,,
a24e8d485158,AMOTL1,CELF5;MECOM;ECSIT,3,0.3324,exp01_blood-coregtor-r1,0.44444,0.44444,0.44444,0.83717,0.4019,0.5998,0.32923,0.78252,0.33594,,,,
78e58040ecca,AMOTL2,PRRX1;TEAD1;ZNF521;NXPH3;HIF3A;ZNF704;ZNF462;ZBTB8A;RBFOX2;NR2F2;ID4;MECOM;NFIB;GATA6;RARB;NR2F1;EPAS1;ASAP3;MEIS2;DAB2;HOXB7;SMARCA1;GLI3,23,0.0,exp01_blood-coregtor-r1,0.44532,0.4608,0.46443,3.29447,5.14115,3.76574,0.50308,1.44611,0.46167,,,,
0bb83bcfb09d,AMPD2,SF1;MEF2D;CHD2;FOSL2;ERF;AGAP2;CRTC2;CHD1;ZNF394;PHF20;MAFF;MNT;RELA;PPARD;PHF1;ELF1;ETV3;HIF1A,18,0.0,exp01_blood-coregtor-r1,0.48148,0.47168,0.49455,8.73774,7.37179,4.78928,0.50043,1.39596,0.46295,,,,
dd00613aa965,AMPD3,KLF7;TBL1XR1;ZNF700;CTNNB1;PRKAA1;GPBP1L1;CNOT6;ZNF518A;MTF1;ZKSCAN1;ZNF407;VAMP3,12,0.2241,exp01_blood-coregtor-r1,0.39899,0.40278,0.39899,5.43406,1.77436,3.84161,0.45707,1.23836,0.4254,,,,
f4a9d0784a0d,AMPH,JDP2;LHX4;PICK1;CEBPD;MLXIP;HCLS1;SMAP2;CERS2;RAB7A;HADHB;PLAGL1;ZNF396;ZFP91;POLR3G,14,0.0,exp01_blood-coregtor-r1,0.45238,0.38187,0.46337,4.45468,1.0244,2.52606,0.38941,1.07972,0.3703,,,,
36e6dfa572a4,AMT,BRF1;ZNF76;IRF3;LAS1L;ZNF34,5,0.5244,exp01_blood-coregtor-r1,0.45,0.41667,0.45,1.327,0.5914,1.71934,0.42031,1.12848,0.41098,,,,
b1986d66cfed,AMY2B,ING3;ZNF397;ZNF587;ZBTB37;ZNF81;SF3B1;CREB1;CCNT2;SMAD4;ZNF700;ARNTL;VEZF1;ZNF274;ZNF417;FLI1;ELF2;ZNF182;ZSCAN30,18,0.5045,exp01_blood-coregtor-r1,0.34858,0.41013,0.36166,4.91355,3.03833,3.65667,0.5112,1.32913,0.48892,,,,
8b98493ac6ff,AMZ1,HNRNPUL1;POU6F1,2,0.2297,exp01_blood-coregtor-r1,0.33333,0.5,0.33333,0.0,1.27899,0.0,0.296,0.51709,0.32807,,,,
b8bd6c582d6e,AMZ2,ZNF410;ZNF766;HDAC1;ZNF791;DMAP1;STAT4;ZNF800;DHX36;GABPB1;ZNF3;ZFP90;RORA;ZNF266;RFX5;CTBP1;HSF2;ZSCAN26;MBD1;RNF114;HNRNPC;NR2C1;ZBTB49;DIDO1;PTCD1;NFX1;ZNF16;ZNF7,27,0.2299,exp01_blood-coregtor-r1,0.46914,0.41144,0.47293,5.40792,2.56699,4.68594,0.53027,1.38861,0.49072,,,,
c68571c096b9,AMZ2P1,TIGD1;ZXDA;HOXA2,3,0.2763,exp01_blood-coregtor-r1,0.33333,0.30556,0.33333,0.0,0.0,0.0,0.51281,1.04418,0.50589,,,,
883257e1cf12,ANAPC1,NFX1;FUBP1;ZNF664;ZBTB40;MGA;DNMT1;PARP1;PDCD11;PDS5A;POLR3A,10,0.4814,exp01_blood-coregtor-r1,0.57778,0.50741,0.59259,17.65643,16.70918,20.09258,0.44975,1.13094,0.42739,,,,
e21f1949b337,ANAPC10,HCFC2;PUM3;CBFB;ZNF569;GTF3A;DNAJC21;ZNF184;YEATS4;ZNF22;TAF9;ZNF675;MTF2;ZNF131;ZNF85;LCORL;ZZZ3;MBNL2;ZNF678;NAP1L1;ZNF567,20,0.2585,exp01_blood-coregtor-r1,0.44035,0.41491,0.48158,4.73851,2.79445,4.74814,0.53475,1.27405,0.50786,,,,
88ca5047e02a,ANAPC11,BAD;SCAND1;POLE4;AKR1A1;VPS72;GTF2A2;ETFB;ZNF688;SUCLG1,9,0.0,exp01_blood-coregtor-r1,0.41667,0.40741,0.4537,1.65925,4.13426,2.58922,0.28691,0.75837,0.28451,,,,
881e1d7f0da4,ANAPC13,ZNF564;HNRNPC;ZNF24;THAP1;ZSCAN16;ESRRA;ZNF148;UBE2K;ZKSCAN4;RBBP5;ZNF830;CDC5L;ING3;ZNF616;TMEM33;ZNF180;ING4;ZNF652;ZNF7;YY1;ZNF845;ZNF765;AGGF1;TBP;ZNF816;ZNF622,26,0.217,exp01_blood-coregtor-r1,0.47744,0.41256,0.48513,6.85222,3.70014,5.71117,0.49831,1.29037,0.47811,,,,
a875995e651e,ANAPC15,ANXA1;ZNF576;SMUG1;LSM6;HTATIP2;SUCLG1;ING4;GTF2B;ZSWIM1;BATF;MXD3;ZNF174,12,0.3109,exp01_blood-coregtor-r1,0.41414,0.40909,0.41919,1.01893,1.64789,1.20672,0.33082,0.88349,0.32516,,,,
cfd12fbc96c8,ANAPC16,TBP;TSN;ZNF765;METTL14;ZNF561;DDX20;ZNF24;TIA1;ZNF226;GABPB1;TFAM;GABPA;ZNF7;ZNF800;HNRNPC;REST;SMAD2;ZSCAN26;NFYB;ZNF510;TBPL1;HMGB1;SMARCA5;SMAD4;ZNF283;ZNF816;UTP18;CTBP1;ZNF585A;EXOSC3;YY1,31,0.3189,exp01_blood-coregtor-r1,0.48996,0.44821,0.50269,7.33036,6.95483,7.25475,0.45273,1.28873,0.41306,,,,
4795de2b53be,ANAPC1P2,ZBTB2;MSI2;KLF3;BBX;MGA;CTCF;NFX1;ZNF507;KDM2B;ZNF639,10,0.1703,exp01_blood-coregtor-r1,0.54074,0.47778,0.54815,16.74486,4.69683,15.95832,0.59983,1.54472,0.55419,,,,
7acf4dbe9d96,ANAPC1P4,IKZF1;ZNF44;ZNF619;PHF2;RNF114;SMAD2;ZNF384;ZBTB2;ZBTB14;ZNF808;CNOT6;DIDO1;ZNF410;ZNF274;ZNF197;ZNF317,16,0.12,exp01_blood-coregtor-r1,0.44167,0.40139,0.46528,2.25458,1.82643,3.09917,0.58675,1.42482,0.56598,,,,
c879eccda44b,ANAPC2,ZNF335;NELFB;DMAP1;E4F1;SNAPC4,5,0.0,exp01_blood-coregtor-r1,0.45,0.53333,0.5,5.12413,3.47037,2.92266,0.45524,1.24623,0.41143,,,,
7d5ae0160f97,ANAPC4,DIS3;ZNF761;SMARCA5;ZNF615;TIA1;METTL14;ZNF558;TSN;ZNF585A;ZNF644;ZHX1;ZNF561,12,0.0,exp01_blood-coregtor-r1,0.43182,0.41667,0.48485,3.06687,2.28065,4.96234,0.51582,1.31619,0.48448,,,,
bbb9ad3fe660,ANAPC5,ZNF263;DEAF1;GTF3C2;HDAC1;NELFB;STUB1,6,0.0,exp01_blood-coregtor-r1,0.52222,0.54444,0.5,11.64269,6.62873,12.43624,0.37964,1.22212,0.3296,,,,
5a48b04e340d,ANAPC7,ZNF490;TBP;TFCP2;RBBP5;ZNF616;CERS5;ZKSCAN5;ZNF830;ZNF671;VPS72;ZNF512;CDC5L;ZNF264;PIK3C3;JRK,15,0.0,exp01_blood-coregtor-r1,0.44048,0.42302,0.45873,4.67101,2.79575,4.72086,0.46375,1.19507,0.44791,,,,
04d5a91ba957,ANG,ATF5;NR1I3;GRHPR;PCK2;NR1I2;ESRP2;AGMAT;CUX2;MRPL2;AR;SPR;NAGS;HLF;PIR;ETFB;SOD1;MLXIPL,17,0.0,exp01_blood-coregtor-r1,0.44608,0.47304,0.46446,3.22357,5.7998,3.98969,0.30446,0.9766,0.29325,,,,
df7bcaa7d972,ANGEL1,MGA;HMG20A;PATZ1;ZBTB24;ZXDB;RFX5;ZNF664;NFX1;ZBTB40;ZNF500;PRDM15;POLR3A;ZKSCAN8;ZNF275;GATAD1;MRPS25;ZNF529;ZNF706,18,0.5445,exp01_blood-coregtor-r1,0.4488,0.38889,0.47277,6.84837,1.47617,5.25118,0.59083,1.37128,0.58046,,,,
