cluster_uid,target,sources,n_sources,silhouette_score,note
f7d533ab6195,ABHD2,SIN3A;ZNF592;DRAP1;ZNF770;RPL35;NFATC3;KLF3;LRRFIP1;FOXO3;ZNF407;HNF4A;SMAD3;MEF2A;KLF13,14,0.2049,exp01_luad-coregtor-r1
0530abef4a2b,ABHD3,SKI;NFIC;MXD4;TSN;CEBPG;HNF4A,6,0.1529,exp01_luad-coregtor-r1
bbd8eef234b8,ABHD4,ZNF460;CRTC2;PIR;HTATIP2;ZBTB20;ZBED6;ZNF121;ZNF124;LCOR;ZNF805;IKZF2,11,0.2211,exp01_luad-coregtor-r1
d18064a3fff5,ABHD5,TFAP4;KLF6;FOXN2;ETV4;UBTF;HMGA1;OTX1;ZBTB12,8,0.1261,exp01_luad-coregtor-r1
8f7f42030f40,ABHD6,FOXF1;GPD1;TCF21;LMO2;EPAS1;HMGB3;KLF4;CAT;NXPH3;TAL1;FLI1;TBX4,12,0.2497,exp01_luad-coregtor-r1
97f939264150,ABHD8,RFXANK;NR1H2;SIRT6;SCAND1;ZNF787;ZNF414;ZNF358;BAD;BAX;RBM42;CPTP;PQBP1;GTPBP6;TSC22D4;USF2;JUNB;STUB1;UBXN1;ERF;ZNF205;ECSIT;IRF3;CXXC1,23,0.1703,exp01_luad-coregtor-r1
4c7c55361f52,ABI1,RAB18,1,0.0,exp01_luad-coregtor-r1
a5a5a8990d63,ABI2,ZFP28;CREB1;ZNF660;ZNF445;VEZF1;NFAT5;BPTF;KLF7;ZNF780B;MEF2A;ZNF559;POU2F1;RFX3;MEIS1,14,0.1622,exp01_luad-coregtor-r1
3f49a7c434e4,ABI3,SPI1,1,0.0,exp01_luad-coregtor-r1
478515094955,ABI3BP,TCF21;PKNOX2;FLI1;IRF8;ZNF366;TAL1,6,0.0,exp01_luad-coregtor-r1
1d2e6527b6be,ABITRAM,POLE3;MSANTD3,2,0.6999,exp01_luad-coregtor-r1
18e458c901c2,ABL2,ZNF699;ELK4;POU2F1;OTUD4;ZBTB20;BPTF;KMT2A;ZBED6;ZNF407;AHCTF1;ZNF267;ZNF562;ZNF532;CHD2;MGA;USF2;BDP1;HIVEP1;LCOR;ZNF148;ZNF564;ZBTB45;CHD1;TAF1,24,0.1529,exp01_luad-coregtor-r1
900e2745b3de,ABLIM1,MEIS2;ZNF592;PPARGC1A;KLF4;DNTTIP1;NCOR1;MECOM,7,0.2367,exp01_luad-coregtor-r1
5c0e296b883a,ABLIM2,ASCL1;TFCP2L1;PPARGC1A;TPPP;INSM1;ATOH8,6,0.1884,exp01_luad-coregtor-r1
688602bb5d0e,ABLIM3,ETS1;SOX7;LMO2;FOXF1;DAB2;ZNF366;VPS72;MITF;KLF4;ZSCAN16;ZNF423;TAL1;STAU2,13,0.1785,exp01_luad-coregtor-r1
d34d9460ccc3,ABO,HNF1B;NKX2-1;POLR3G;RAN;LDB1;YBX1;MELK;TPPP;ZBTB4;ZBTB43;ARNTL2,11,0.1494,exp01_luad-coregtor-r1
fdb62f555303,ABR,ZBTB47;ELF4;SKI;STK40;NCOR2;ZBTB46;ZBTB7A;TFEB;RARA;CIC;GTF2A2;KLF7,12,0.2046,exp01_luad-coregtor-r1
b6392f0beb7b,ABRACL,TSN;RAN;HDAC2;YEATS4;TBPL1;SFT2D1;CHD2;FAAP24;UTP18;GTF2A2;MYBL2;CYCS,12,0.2375,exp01_luad-coregtor-r1
115bb812ff8d,ABRAXAS1,RELA;ZNF717,2,0.1379,exp01_luad-coregtor-r1
b45e406e32de,ABRAXAS2,SMC3;TFAM,2,0.0,exp01_luad-coregtor-r1
275f8814a7f8,ABT1,GPANK1;VPS72;SNRPB2;ILF2;MRPL1;CSNK2B;RPL35,7,0.1565,exp01_luad-coregtor-r1
38a3ceec7701,ABTB1,NR1H2;TFAM;LYL1;CBX7;STAT6;NUCB1;CEBPA;ACAA1,8,0.2663,exp01_luad-coregtor-r1
bfdf22943b7a,ABTB2,ZDHHC5;AHDC1;FBXL19;ZNF217;PHLDA2;FOXK2;DNMT1;LCOR,8,0.2212,exp01_luad-coregtor-r1
27157df2dd6b,AC000068.1,ZNF70;MSI2;ZNF713;ZNF74;ZSCAN21;TULP1;PATZ1,7,0.1269,exp01_luad-coregtor-r1
1220b0cedb60,AC000068.2,ZNF74;ZNF433;HIC2;ZNF793;STAT5A;ZNF630;HP1BP3;DGCR8;ZNF606;ZBTB45;NR2C1;ZNF418;UBE2V1;HDAC8;ZNF789;ZNF549;NFYC;NR2C2;ZNF23,19,0.1381,exp01_luad-coregtor-r1
2c1f72371897,AC000078.1,ZNF410;LHX4;ZNF337;ZNF276;ZNF333,5,0.3046,exp01_luad-coregtor-r1
2f80c67adb38,AC000085.1,TP73;MRPL1,2,0.3771,exp01_luad-coregtor-r1
8bc80b38a16f,AC000089.1,ZNF800;MRPL1;FOXC1;SRP9;SFT2D1;ZNF354A;POU5F1;MRPL2,8,0.322,exp01_luad-coregtor-r1
