,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
17,ade64aaff722,GSTP1,APEX1;CREB3;CUX1;DRAP1;ENO1;GTF2F1;GTF3A;HAND1;HMGA1;HSF2;LRRFIP1;MLX;NFIC;NFX1;NKX2-5;NPAS2;NR1H2;RFXANK;RUVBL1;SMARCA1;SND1;SRF;TEAD1;TRIM28;YBX1;ZBTB7B,26,exp03-coregnet,0.52308,0.49231,0.53282,11.02545,5.78446,11.04562,0.50053,1.55686,0.43002,0.0,0.0,0.0
18,b999850f0f9f,HBA2,BHLHE40;EGR1;FHL2;FOS;HAND1;HAND2;HBP1;IRF6;JUNB;KLF15;MAFF;MEF2A;MITF;NFE2L1;NR4A1;PBX3;PPARA;TBX5;TEAD1;ZBTB16,20,exp03-coregnet,0.51053,0.57719,0.49825,6.23579,13.97834,3.65977,0.57965,1.92813,0.50198,0.0,0.0,0.0
19,72abdb872cb2,HBB,BHLHE40;EGR1;FHL2;FOS;HAND1;HAND2;HBP1;IRF6;JUNB;KLF15;MAFF;MEF2A;MITF;MLX;NFE2L1;NR4A1;PPARA;TBX5;TEAD1,19,exp03-coregnet,0.5078,0.577,0.48928,7.47177,14.35686,3.66576,0.58951,1.90584,0.51875,0.05263,0.01695,0.01299
20,0ee5ce030d84,HLA-DRB1,ARID5A;ATF3;BCL3;BCL6B;BHLHE40;CEBPB;CEBPD;EGR1;ENO1;ETS2;FOS;FOSL2;HES1;HEYL;JUNB;JUND;MAFF;MEOX1;MSC;NFIL3;NFKB2;NR4A1;RARA;STAT3;TEAD4,25,exp03-coregnet,0.53778,0.645,0.53944,10.97858,29.18468,6.00891,0.5806,1.92819,0.49574,0.08,0.06667,0.03774
21,826be981f597,HSP90AA1,APEX1;CUX1;DRAP1;GTF2F1;HAND1;HIF1A;HMGA1;HSF2;LRRFIP1;MITF;MLX;NFX1;NPAS2;PPARA;RUVBL1;SMARCA1;SND1;SREBF2;SRF;TEAD1;UBP1;XBP1;ZBTB7B,23,exp03-coregnet,0.5303,0.50659,0.52899,8.64605,7.37408,7.05811,0.51787,1.64823,0.44114,0.08696,0.1,0.04878
22,447f3ab0f8a6,HSPA1A,ARID5A;ATF3;BCL6;BHLHE40;CEBPB;CEBPD;DDIT3;EGR1;FHL2;FOS;FOSL2;HAND1;HAND2;HEY2;IRX3;JUN;JUNB;JUND;MAFF;MAFK;NFIL3;NKX2-5;NR4A1;PPARGC1A;STAT3;TBX5,26,exp03-coregnet,0.56667,0.68308,0.56256,13.33455,35.32644,8.02392,0.56896,1.99681,0.47783,0.07692,0.08,0.04082
23,f2a5227ddd5d,HSPA4,APEX1;CUX1;EGR1;HAND1;HBP1;HIF1A;HMGA1;HSF2;KLF15;LRRFIP1;MEF2A;MITF;MLX;NFX1;NPAS2;PBX3;PPARA;SMARCA1;SND1;TEAD1,20,exp03-coregnet,0.51842,0.50877,0.51754,6.80398,7.10055,5.69503,0.55489,1.67934,0.48867,0.2,0.09756,0.07018
24,17e69e1bb395,ID3,ABL1;APEX1;ARID5A;ATF3;ATF4;ATF6B;BCL3;BCLAF1;BHLHE40;CBFB;CEBPD;CEBPG;CREB3;CTBP1;CTNNB1;CXXC1;DRAP1;E2F4;E4F1;EGR1;ELK3;ENO1;EPAS1;ETS1;ETS2;FOS;FOSL2;FOXJ3;FOXO3;HDAC1;HDAC3;HES1;HES4;HIF1A;HLX;HMGB1;ID1;ID2;IRF7;JUN;JUNB;JUND;KDM2A;KLF2;KLF6;LRRFIP1;MAFF;MAZ;MBD1;MBD2;MEOX1;MSC;NFE2L2;NFKB2;NONO;NR4A1;PPARD;RARA;RELA;SF1;SFPQ;SMAD7;SND1;SOX18;SOX7;SP100;SSRP1;STAT2;STAT6;TBL1XR1;TBX2;TFE3;TRIM28;UBP1;UBTF;YY1;ZBTB7A;ZGPAT;ZNF24;ZNF384;ZNF692,81,exp03-coregnet,0.5287,0.54398,0.52289,10.98618,16.80479,8.31317,0.51099,1.65878,0.43404,0.06173,0.2381,0.05155
25,4ecb5fa56fc1,ITGB1,APEX1;CUX1;EGR1;HAND1;HBP1;HIF1A;HSF2;LRRFIP1;MEF2A;MITF;MLX;NFX1;PBX3;PPARA;SMARCA1;SMARCA5;SND1;TEAD1,18,exp03-coregnet,0.52288,0.50763,0.5207,8.54619,9.67495,7.21994,0.53179,1.62006,0.46893,0.0,0.0,0.0
26,4cef85680e7c,MAT2A,APEX1;CREB3;CUX1;ENO1;EWSR1;HBP1;HIF1A;HMGA1;HSF2;LRRFIP1;MEF2A;MLX;NFX1;NONO;RUVBL1;SFPQ;SMARCA1;SMARCA5;SND1;STAT3;TEAD1;UBP1;VEZF1;XBP1;ZBTB7B;ZNF189,26,exp03-coregnet,0.54513,0.50667,0.54974,17.2581,10.26333,15.78234,0.50712,1.54218,0.43826,0.03846,0.04762,0.02174
27,67621a41a828,MCL1,ABL1;APEX1;ARID5A;ARNT;ATF3;ATF4;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CTBP1;CUX1;DRAP1;E2F4;E4F1;EGR1;ELF1;ENO1;FOSL2;GTF2F1;HDAC1;HIF1A;HMGA1;JUN;JUNB;JUND;KDM2A;KLF6;LRRFIP1;MAFG;MBD1;MBD2;NFE2L2;NFIL3;NFX1;NONO;NPAS2;NR4A1;PBX2;PHF1;PPARD;RELA;RUVBL1;SF1;SFPQ;SMARCA5;SND1;SRF;STAT3;TFE3;TRIM28;UBP1;XBP1;YY1;ZBTB7A;ZBTB7B;ZGPAT;ZNF274;ZNF384,60,exp03-coregnet,0.55245,0.56478,0.55386,16.66427,17.40501,12.28074,0.5204,1.71401,0.43559,0.13333,0.21622,0.08989
28,19c44c92fabd,NDRG1,ABL1;ARID5A;ARNT;ATF3;BCL3;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CTBP1;CTNNB1;DDIT3;E2F4;EGR1;ELF1;EPAS1;ETS1;ETS2;FOS;FOSL2;HBP1;HDAC1;HES1;HES4;HIF1A;HMGB1;ID2;JUN;JUNB;JUND;KDM2A;KLF15;KLF6;MAFF;MAFG;MBD1;MBD2;NCOR2;NFE2L2;NFIL3;NFKB2;NR4A1;PHF1;PPARD;RARA;RBFOX2;RELA;SF1;SFPQ;SMAD3;SMAD7;SOX7;SP100;STAT3;STAT6;TFE3;TRIM28;UBTF;XBP1;YY1;ZBTB7A;ZEB1;ZGPAT;ZNF274,65,exp03-coregnet,0.5605,0.59904,0.55192,14.69647,26.77314,10.45599,0.52709,1.79872,0.4324,0.07692,0.25,0.0625
29,1b5e43be57c8,NFKBIA,ABL1;APEX1;ARID5A;ARNT;ATF3;ATF4;BCL3;BCLAF1;BHLHE40;CEBPB;CEBPD;CEBPG;CREBZF;CTBP1;CUX1;E2F4;E4F1;EGR1;ELF1;ELK1;ENO1;EWSR1;FHL2;FOSL2;FOXJ3;FOXO3;HBP1;HDAC1;HDAC3;HIF1A;HMGA1;HMGB1;HMGB2;JUNB;KDM2A;KLF15;KLF6;KLF9;LRRFIP1;MAFF;MAFG;MBD1;MBD2;NCOR2;NFE2L1;NFE2L2;NFIL3;NFX1;NONO;NR4A1;PHF1;PPARD;RARA;RELA;RFXANK;RXRB;SF1;SFPQ;SMAD3;SND1;SP100;SSRP1;STAT3;TFE3;TRIM28;XBP1;YY1;ZBTB16;ZBTB7A;ZGPAT;ZNF274;ZNF76;ZSCAN18,73,exp03-coregnet,0.5468,0.54744,0.54763,13.71392,15.47421,10.79617,0.52013,1.69488,0.43543,0.09589,0.20588,0.07
30,336f4d38baf7,OGA,APEX1;ARNT;BCLAF1;CTBP1;CUX1;FHL2;FOXJ3;GATA4;GATA6;HAND1;HAND2;HBP1;HDAC1;HDAC3;HIF1A;HMGB2;HSF2;IRF6;MBD1;MEF2A;MITF;MLX;MXI1;NFE2L1;NFIC;NFX1;NFYC;PBX3;PPARA;PPARGC1A;RXRB;SF1;SMARCA1;SMARCA5;SND1;SREBF2;STAT3;TBX5;TEAD1;TFCP2;VEZF1;YBX1;ZBTB4;ZHX2;ZNF24;ZNF274;ZSCAN18,47,exp03-coregnet,0.51141,0.5017,0.52806,9.73258,8.77386,8.51259,0.53503,1.63982,0.46599,0.04255,0.07692,0.02817
31,6e45200bc53e,PCNA,APEX1;CUX1;HAND1;HDAC1;HIF1A;LRRFIP1;MEF2A;MLX;NFX1;PBX3;PPARA;SMARCA1;SMARCA5;SND1;SREBF2;TEAD1;TFDP1;UBP1;YBX1,19,exp03-coregnet,0.55361,0.52827,0.55848,13.45386,13.59549,12.51458,0.51634,1.63107,0.44708,0.15789,0.06383,0.04762
32,6168b1928605,PDK4,APEX1;CUX1;EGR1;ENO1;ESRRA;FHL2;HBP1;HIF1A;HMGA1;HSF2;IRF6;KLF15;LRRFIP1;MEF2A;MITF;MLX;NFE2L1;NFIC;NFIL3;NFX1;NPAS2;PBX3;PPARA;PPARGC1A;SMARCA1;SND1;SRF;STAT3;TEAD1;XBP1;YBX1;ZBTB16;ZBTB7B;ZNF189,34,exp03-coregnet,0.51901,0.52674,0.52406,8.06681,10.10409,6.84658,0.53503,1.69207,0.45982,0.05882,0.08696,0.03636
33,42ff0b81ca3c,PDLIM7,ABL1;APEX1;ARID5A;ATF6B;BCL3;CBFB;CREB3;DRAP1;E2F4;ELK1;ENO1;GTF2F1;HES4;HEYL;HIF1A;HMGA1;KLF13;KLF6;LRRFIP1;MAFK;MAZ;MBD2;MLXIP;MSC;NCOR2;NFKB2;NPAS2;PBX3;RARA;RELA;RUVBL1;SND1;STAT6;TFE3;XBP1;ZBTB7B;ZGPAT,37,exp03-coregnet,0.502,0.50225,0.5025,6.82672,9.4628,5.52698,0.51,1.63622,0.4332,0.13514,0.13158,0.07143
34,3216084f4121,PER1,APEX1;ARID5A;ARNT;ATF3;BHLHE40;CEBPB;CEBPD;CTBP1;CUX1;DRAP1;EGR1;ELF1;EWSR1;FHL2;FOSL2;FOXO3;HBP1;HDAC1;HDAC3;HSF2;JUNB;JUND;KLF15;KLF6;KLF9;LDB1;LRRFIP1;MAFK;MEF2A;MEF2D;NFE2L1;NFE2L2;NFIC;NFIL3;NFX1;NR4A1;PPARA;PPARGC1A;RELA;RXRB;SF1;SFPQ;SMARCA1;SMARCA5;SND1;SRF;STAT3;TEAD1;VEZF1;XBP1;ZBTB16;ZBTB7B;ZNF189;ZNF274;ZNF76;ZSCAN18,56,exp03-coregnet,0.53463,0.55335,0.54437,10.84941,15.84355,9.05753,0.54186,1.71126,0.46587,0.08929,0.19231,0.06494
35,4982b4737a8b,PRKACA,APEX1;CUX1;EGR1;HAND1;HAND2;HMGA1;HSF2;LRRFIP1;MEF2A;MLX;NFIC;PBX3;PPARA;SND1;SREBF2;TEAD1;YBX1,17,exp03-coregnet,0.53799,0.51348,0.53922,7.74702,6.91079,7.09256,0.54243,1.6836,0.47575,0.05882,0.02128,0.01587
36,ee87457daddf,RHOA,APEX1;CREB3;CUX1;DRAP1;ELK1;ENO1;EWSR1;GTF2F1;HIF1A;HMGA1;HSF2;LRRFIP1;MBD2;MEF2A;MLX;NFX1;NONO;NPAS2;PBX3;RUVBL1;SMARCA1;SMARCA5;SND1;SSRP1;TBL1XR1;TEAD1;TFDP1;UBP1;XBP1;YBX1;ZBTB7B,31,exp03-coregnet,0.53297,0.50968,0.53978,15.66912,10.76268,15.75038,0.49758,1.53957,0.42725,0.06452,0.09524,0.04
