plot_tool,index,target,sources,method,value
CoRegNet,shared_PPI_partners_score_stringdb,HSP90AA1,HSPA5;JUN,exp02-coregnet,106.32023
CoRegNet,shared_PPI_partners_score_stringdb,NFKBIA,BCL3;EGR1;ETS2;GADD45A;JUNB;KLF4;KLF9;NR4A1,exp02-coregnet,41.86443
CoRegNet,shared_PPI_partners_score_stringdb,PDK4,BCL3;EGR1;FOS,exp02-coregnet,115.52275
CoRegNet,shared_PPI_partners_score_stringdb,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,43.583
CoRegNet,shared_PPI_partners_score_stringdb,SPARC,FOS;GADD45A,exp02-coregnet,69.09518
CoRegNet,shared_PPI_partners_score_stringdb,TAGLN,FOS;GADD45A;NR4A1,exp02-coregnet,76.4708
CoRegNet,shared_PPI_partners_score_stringdb,TIMP1,EGR1;GADD45A,exp02-coregnet,56.55149
CoRegNet,shared_PPI_partners_score_stringdb,TIMP3,EPAS1;KLF9;NR4A1,exp02-coregnet,16.25324
CoRegTor,shared_PPI_partners_score_biogrid,CDKN1A,GADD45A;BCL3;ETS2,exp02_lung-coregtor-n_five,3.1972
CoRegTor,shared_PPI_partners_score_biogrid,DUSP1,JUN;NR4A1;EGR1,exp02_lung-coregtor-n_five,14.145
CoRegTor,shared_PPI_partners_score_biogrid,FN1,HNRNPA1;YWHAZ;CSNK2B;TRIP10;GADD45A,exp02_lung-coregtor-n_five,18.99265
CoRegTor,shared_PPI_partners_score_biogrid,HBB,SNRNP70;BCL6;BHLHE40;RPL35;TAGLN2,exp02_lung-coregtor-n_five,30.75481
CoRegTor,shared_PPI_partners_score_biogrid,HLA-E,TRIP10;EPAS1,exp02_lung-coregtor-n_five,1.89189
CoRegTor,shared_PPI_partners_score_biogrid,HSP90AA1,STAT6;ANXA1;KLF6;NUCB1;CLK1;GADD45A,exp02_lung-coregtor-n_five,1.65709
CoRegTor,shared_PPI_partners_score_biogrid,NFKBIA,GADD45A;TBX2;JUNB;ETS2;BCL3;HSPA5;TRIP10,exp02_lung-coregtor-n_five,2.95592
CoRegTor,shared_PPI_partners_score_biogrid,PDK4,BCL3;KLF9;BHLHE40;PKM;KLF4;CEBPB,exp02_lung-coregtor-n_five,10.30432
CoRegTor,shared_PPI_partners_score_biogrid,SOCS3,BCL3;JUNB;ETS2;BHLHE40;GADD45A,exp02_lung-coregtor-n_five,3.74594
CoRegTor,shared_PPI_partners_score_biogrid,SPARC,TBX2;TAGLN2;CSNK2B;YWHAZ;TRIP10,exp02_lung-coregtor-n_five,12.09493
CoRegTor,shared_PPI_partners_score_biogrid,TAGLN,GADD45A;TAGLN2;CSNK2B;HNRNPA1;TRIP10,exp02_lung-coregtor-n_five,14.36212
CoRegTor,shared_PPI_partners_score_biogrid,TIMP1,TPI1;YBX1;PKM;P4HB;RPL35,exp02_lung-coregtor-n_five,88.06686
CoRegTor,shared_PPI_partners_score_biogrid,TIMP3,EPAS1;KLF9,exp02_lung-coregtor-n_five,2.80984
CoRegNet,shared_PPI_partners_score_biogrid,CDKN1A,BCL3;BHLHE40;ETS2;GADD45A;JUNB;NR4A1,exp02-coregnet,4.70079
CoRegNet,shared_PPI_partners_score_biogrid,DUSP1,BHLHE40;EGR1;FOS;GADD45A;JUN;JUNB;KLF4;NR4A1,exp02-coregnet,13.20002
CoRegNet,shared_PPI_partners_score_biogrid,FN1,BCL3;BHLHE40;FOS;GADD45A;NR4A1,exp02-coregnet,7.27964
CoRegNet,shared_PPI_partners_score_biogrid,HBB,BCL3;FOS;GADD45A,exp02-coregnet,5.45149
CoRegNet,shared_PPI_partners_score_biogrid,HLA-E,BCL3;EPAS1;ETS2;GADD45A;JUN;JUNB;NR4A1;TRIP10,exp02-coregnet,8.59455
CoRegNet,shared_PPI_partners_score_biogrid,HSP90AA1,HSPA5;JUN,exp02-coregnet,17.33513
CoRegNet,shared_PPI_partners_score_biogrid,NFKBIA,BCL3;EGR1;ETS2;GADD45A;JUNB;KLF4;KLF9;NR4A1,exp02-coregnet,4.46197
CoRegNet,shared_PPI_partners_score_biogrid,PDK4,BCL3;EGR1;FOS,exp02-coregnet,7.87602
CoRegNet,shared_PPI_partners_score_biogrid,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,4.89429
CoRegNet,shared_PPI_partners_score_biogrid,SPARC,FOS;GADD45A,exp02-coregnet,6.04405
CoRegNet,shared_PPI_partners_score_biogrid,TAGLN,FOS;GADD45A;NR4A1,exp02-coregnet,9.69058
CoRegNet,shared_PPI_partners_score_biogrid,TIMP1,EGR1;GADD45A,exp02-coregnet,2.60999
CoRegNet,shared_PPI_partners_score_biogrid,TIMP3,EPAS1;KLF9;NR4A1,exp02-coregnet,5.86171
CoRegTor,grn_collectri_precision,CDKN1A,GADD45A;BCL3;ETS2,exp02_lung-coregtor-n_five,0.33333
CoRegTor,grn_collectri_precision,DUSP1,JUN;NR4A1;EGR1,exp02_lung-coregtor-n_five,0.33333
CoRegTor,grn_collectri_precision,FN1,HNRNPA1;YWHAZ;CSNK2B;TRIP10;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,HBB,SNRNP70;BCL6;BHLHE40;RPL35;TAGLN2,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,HLA-E,TRIP10;EPAS1,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,HSP90AA1,STAT6;ANXA1;KLF6;NUCB1;CLK1;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,NFKBIA,GADD45A;TBX2;JUNB;ETS2;BCL3;HSPA5;TRIP10,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,PDK4,BCL3;KLF9;BHLHE40;PKM;KLF4;CEBPB,exp02_lung-coregtor-n_five,0.33333
CoRegTor,grn_collectri_precision,SOCS3,BCL3;JUNB;ETS2;BHLHE40;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,SPARC,CLK1;ETS2,exp02_lung-coregtor-n_five,0.5
CoRegTor,grn_collectri_precision,TAGLN,GADD45A;TAGLN2;CSNK2B;HNRNPA1;TRIP10,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,TIMP1,TPI1;YBX1;PKM;P4HB;RPL35,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,TIMP3,EPAS1;KLF9,exp02_lung-coregtor-n_five,0.0
CoRegNet,grn_collectri_precision,CDKN1A,BCL3;BHLHE40;ETS2;GADD45A;JUNB;NR4A1,exp02-coregnet,0.5
CoRegNet,grn_collectri_precision,DUSP1,BHLHE40;EGR1;FOS;GADD45A;JUN;JUNB;KLF4;NR4A1,exp02-coregnet,0.125
CoRegNet,grn_collectri_precision,FN1,BCL3;BHLHE40;FOS;GADD45A;NR4A1,exp02-coregnet,0.2
CoRegNet,grn_collectri_precision,HBB,BCL3;FOS;GADD45A,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,HLA-E,BCL3;EPAS1;ETS2;GADD45A;JUN;JUNB;NR4A1;TRIP10,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,HSP90AA1,HSPA5;JUN,exp02-coregnet,0.5
CoRegNet,grn_collectri_precision,NFKBIA,BCL3;EGR1;ETS2;GADD45A;JUNB;KLF4;KLF9;NR4A1,exp02-coregnet,0.125
CoRegNet,grn_collectri_precision,PDK4,BCL3;EGR1;FOS,exp02-coregnet,0.33333
CoRegNet,grn_collectri_precision,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,SPARC,FOS;GADD45A,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,TAGLN,FOS;GADD45A;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,TIMP1,EGR1;GADD45A,exp02-coregnet,0.5
CoRegNet,grn_collectri_precision,TIMP3,EPAS1;KLF9;NR4A1,exp02-coregnet,0.0
CoRegTor,grn_collectri_recall,CDKN1A,GADD45A;BCL3;ETS2,exp02_lung-coregtor-n_five,0.00394
CoRegTor,grn_collectri_recall,DUSP1,JUN;NR4A1;EGR1,exp02_lung-coregtor-n_five,0.03448
CoRegTor,grn_collectri_recall,FN1,HNRNPA1;YWHAZ;CSNK2B;TRIP10;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,HBB,SNRNP70;BCL6;BHLHE40;RPL35;TAGLN2,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,HLA-E,TRIP10;EPAS1,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,HSP90AA1,STAT6;ANXA1;KLF6;NUCB1;CLK1;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,NFKBIA,GADD45A;TBX2;JUNB;ETS2;BCL3;HSPA5;TRIP10,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,PDK4,BCL3;KLF9;BHLHE40;PKM;KLF4;CEBPB,exp02_lung-coregtor-n_five,0.08696
CoRegTor,grn_collectri_recall,SOCS3,BCL3;JUNB;ETS2;BHLHE40;GADD45A,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,SPARC,CLK1;ETS2,exp02_lung-coregtor-n_five,0.04348
CoRegTor,grn_collectri_recall,TAGLN,GADD45A;TAGLN2;CSNK2B;HNRNPA1;TRIP10,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,TIMP1,TPI1;YBX1;PKM;P4HB;RPL35,exp02_lung-coregtor-n_five,0.0
CoRegTor,grn_collectri_recall,TIMP3,EPAS1;KLF9,exp02_lung-coregtor-n_five,0.0
CoRegNet,grn_collectri_recall,CDKN1A,BCL3;BHLHE40;ETS2;GADD45A;JUNB;NR4A1,exp02-coregnet,0.01181
CoRegNet,grn_collectri_recall,DUSP1,BHLHE40;EGR1;FOS;GADD45A;JUN;JUNB;KLF4;NR4A1,exp02-coregnet,0.03448
CoRegNet,grn_collectri_recall,FN1,BCL3;BHLHE40;FOS;GADD45A;NR4A1,exp02-coregnet,0.01538
CoRegNet,grn_collectri_recall,HBB,BCL3;FOS;GADD45A,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,HLA-E,BCL3;EPAS1;ETS2;GADD45A;JUN;JUNB;NR4A1;TRIP10,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,HSP90AA1,HSPA5;JUN,exp02-coregnet,0.05
CoRegNet,grn_collectri_recall,NFKBIA,BCL3;EGR1;ETS2;GADD45A;JUNB;KLF4;KLF9;NR4A1,exp02-coregnet,0.02941
CoRegNet,grn_collectri_recall,PDK4,BCL3;EGR1;FOS,exp02-coregnet,0.04348
CoRegNet,grn_collectri_recall,SOCS3,BCL3;BHLHE40;EGR1;GADD45A;JUNB;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,SPARC,FOS;GADD45A,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,TAGLN,FOS;GADD45A;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_recall,TIMP1,EGR1;GADD45A,exp02-coregnet,0.02632
CoRegNet,grn_collectri_recall,TIMP3,EPAS1;KLF9;NR4A1,exp02-coregnet,0.0
