plot_tool,index,target,sources,method,value
CoRegTor,goa_similarity_resnik,HLA-DRB1,OLIG1;JUNB;FOS,exp02_amygdala-coregtor-n_five,1.79155
CoRegTor,goa_similarity_resnik,HLA-E,ATF4;ENO1,exp02_amygdala-coregtor-n_five,2.00408
CoRegTor,goa_similarity_resnik,HSP90AA1,FOS;JUN;YBX1;HSPA5;HADHB,exp02_amygdala-coregtor-n_five,1.33828
CoRegTor,goa_similarity_resnik,HSPA1A,HSPA5;JUN;FOS;YBX1;JUND,exp02_amygdala-coregtor-n_five,1.78464
CoRegTor,goa_similarity_resnik,MAT2A,EWSR1;RAB7A;SNRNP70;TPPP;PRNP,exp02_amygdala-coregtor-n_five,0.95248
CoRegTor,goa_similarity_resnik,NDRG1,YBX1;HNRNPA1;CENPB;TPPP;FEZ1,exp02_amygdala-coregtor-n_five,1.15426
CoRegTor,goa_similarity_resnik,OGA,YWHAE;PRNP;CSNK2B;RAB7A;EWSR1;MAPK1,exp02_amygdala-coregtor-n_five,1.37342
CoRegTor,goa_similarity_resnik,SPARC,USF2;YBX1,exp02_amygdala-coregtor-n_five,1.0675
CoRegTor,goa_similarity_resnik,STMN1,YWHAZ;TCEAL2;ZMAT2;RAN;SOD1,exp02_amygdala-coregtor-n_five,0.93883
CoRegTor,goa_similarity_resnik,SUMO1,YWHAZ;TCEAL2;SOD1;YWHAE;RAN,exp02_amygdala-coregtor-n_five,1.36387
CoRegTor,goa_similarity_resnik,TKT,PKM;CSNK2B;THRA;RAB7A;RAN;ENO1;OLIG1,exp02_amygdala-coregtor-n_five,1.35479
CoRegTor,goa_similarity_resnik,TXN,SOD1;TCEAL2;YWHAE;STUB1;DRAP1,exp02_amygdala-coregtor-n_five,1.05724
CoRegTor,goa_similarity_resnik,VIM,TSC22D4;CSNK2B;ENO1;HADHB;EZR;SOX2;HNRNPA1,exp02_amygdala-coregtor-n_five,1.05094
