plot_tool,index,target,sources,method,value
CoRegNet,shortest_PPI_path_score_hippie,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_hippie,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.6
CoRegTor,shortest_PPI_path_score_stringdb,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_stringdb,APOE,PAX8;EPAS1;ID4;CAT;CD59,exp02_thyroid-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_stringdb,CLU,SOD1;YBX1;RPS10;RPL6;P4HB,exp02_thyroid-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_stringdb,CRYAB,SOD1;DDIT3;JUN;CLK1;FOS,exp02_thyroid-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_stringdb,DUSP1,JUN;FOS;EGR1;NR4A1,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,HBB,TAGLN2;CSNK2B;ATF4;CAT;UBXN1;CD59;RPL35,exp02_thyroid-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_stringdb,HSP90AA1,CLK1;DDIT3;ATF4;SOD1,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_stringdb,HSPA1A,SOD1;CLK1;FOS;JUN;TRIM28,exp02_thyroid-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,PER1,NR4A1;JUND,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,TAGLN,EZR;TAGLN2;JUNB;NR4A1;FOXE1,exp02_thyroid-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_stringdb,TIMP1,TAGLN2;ENO1;CD59;CEBPD,exp02_thyroid-coregtor-n_five,0.58333
CoRegTor,shortest_PPI_path_score_stringdb,TKT,ENO1;SOD1;PRDX5;TPI1;P4HB,exp02_thyroid-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_stringdb,VIM,RPL35;RPL6;TAGLN2;ATF4;CSNK2B,exp02_thyroid-coregtor-n_five,0.65
CoRegNet,shortest_PPI_path_score_stringdb,ACTA2,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.95
CoRegNet,shortest_PPI_path_score_stringdb,APOE,EGR1;NR4A1,exp02-coregnet,1.0
CoRegNet,shortest_PPI_path_score_stringdb,CLU,EGR1;HSPA5;NR4A1,exp02-coregnet,0.66667
CoRegNet,shortest_PPI_path_score_stringdb,CRYAB,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;JUNB;NR4A1;TFF3,exp02-coregnet,0.76389
CoRegNet,shortest_PPI_path_score_stringdb,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.95238
CoRegNet,shortest_PPI_path_score_stringdb,HBB,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.95
CoRegNet,shortest_PPI_path_score_stringdb,HSP90AA1,BHLHE40;DDIT3;EGR1;FOS;HSPA5;JUN;NR4A1,exp02-coregnet,0.83333
CoRegNet,shortest_PPI_path_score_stringdb,HSPA1A,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.95
CoRegNet,shortest_PPI_path_score_stringdb,PER1,BHLHE40;CEBPD;EGR1;FOS;JUN;JUND;NR4A1,exp02-coregnet,0.92857
CoRegNet,shortest_PPI_path_score_stringdb,TAGLN,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.95
CoRegNet,shortest_PPI_path_score_stringdb,TIMP1,BHLHE40;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_stringdb,TKT,BHLHE40;EGR1;FOS;HSPA5;NR4A1,exp02-coregnet,0.8
CoRegNet,shortest_PPI_path_score_stringdb,VIM,BHLHE40;EGR1;FOS;JUN;NR4A1,exp02-coregnet,0.95
CoRegTor,shortest_PPI_path_score_biogrid,ACTA2,TAGLN2;EZR;JUNB;NR4A1;FOXE1;ANXA1,exp02_thyroid-coregtor-n_five,0.52222
