plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_biogrid,ACTB,SF1;CLK1;BHLHE40;TAGLN2;ATF4;ID2,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,APOE,CLK1;SNRNP70;ID1;ID2;JUN,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,CLU,NUCB1;CLK1,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,CRYAB,TPI1;SMPX;SUCLG1;DRAP1;UGP2;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,0.44444
CoRegTor,shortest_PPI_path_score_biogrid,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_biogrid,FN1,ENO1;P4HB;ID2;TAGLN2;PKM,exp02_heart_atrial_appendage-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,HBB,RPL35;ATF4;CEBPD;NPDC1;BHLHE40,exp02_heart_atrial_appendage-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,HSP90AA1,YWHAE;CYCS;PRNP;SOD1;ID1;CLK1,exp02_heart_atrial_appendage-coregtor-n_five,0.63333
CoRegTor,shortest_PPI_path_score_biogrid,HSPA1A,ID1;SOD1;HSPA5;CLK1;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,ID3,ID2;JUN;FOS;SNRNP70;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_biogrid,MAT2A,HNRNPA1;CD59;SF1;EGR1;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_biogrid,MCL1,EGR1;JUNB;FOS,exp02_heart_atrial_appendage-coregtor-n_five,0.83333
CoRegTor,shortest_PPI_path_score_biogrid,SPARC,NUCB1;SNRNP70,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,TAGLN,DRAP1;CD59;TAGLN2;SMPX;HSPA5,exp02_heart_atrial_appendage-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_biogrid,TIMP1,CSNK2B;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_biogrid,VEGFA,BHLHE40;ENO1;TPI1;CEBPD;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_biogrid,VIM,TAGLN2;HNRNPA1;RPL6,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegNet,shortest_PPI_path_score_biogrid,ACTA2,BHLHE40;EGR1;FOS;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,0.58081
CoRegNet,shortest_PPI_path_score_biogrid,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_biogrid,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.64286
CoRegNet,shortest_PPI_path_score_biogrid,CRYAB,BHLHE40;CYCS;ENO1;GOT1;HADHB;HSPA5;NFE2L1;NKX2-5;SMPX;TBX5;UQCRB,exp02-coregnet,0.50152
CoRegNet,shortest_PPI_path_score_biogrid,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.69048
CoRegNet,shortest_PPI_path_score_biogrid,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,0.56667
CoRegNet,shortest_PPI_path_score_biogrid,HBB,BHLHE40;EGR1;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,HSP90AA1,BHLHE40;EGR1;FOS;HADHB;HSPA5;ID2;JUN;JUNB;NR4A1;PRNP,exp02-coregnet,0.60741
CoRegNet,shortest_PPI_path_score_biogrid,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.62037
CoRegNet,shortest_PPI_path_score_biogrid,MAT2A,BHLHE40;EGR1;ENO1;FOS;JUNB;NR4A1,exp02-coregnet,0.6
CoRegNet,shortest_PPI_path_score_biogrid,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.60648
CoRegNet,shortest_PPI_path_score_biogrid,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.69048
CoRegNet,shortest_PPI_path_score_biogrid,TAGLN,BHLHE40;EGR1;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_biogrid,TIMP1,BHLHE40;CEBPD;ENO1;ID2,exp02-coregnet,0.58333
CoRegNet,shortest_PPI_path_score_biogrid,VEGFA,BHLHE40;CEBPD;EGR1;ENO1;JUN;JUNB;NR4A1,exp02-coregnet,0.57143
CoRegNet,shortest_PPI_path_score_biogrid,VIM,BHLHE40;CEBPD;CLK1;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,0.5697
CoRegTor,shared_PPI_partners_score_hippie,ACTA2,EZR;SMPX;CYCS;GOT1;PRDX5,exp02_heart_atrial_appendage-coregtor-n_five,4.39092
CoRegTor,shared_PPI_partners_score_hippie,ACTB,SF1;CLK1;BHLHE40;TAGLN2;ATF4;ID2,exp02_heart_atrial_appendage-coregtor-n_five,4.66068
CoRegTor,shared_PPI_partners_score_hippie,APOE,CLK1;SNRNP70;ID1;ID2;JUN,exp02_heart_atrial_appendage-coregtor-n_five,39.00934
CoRegTor,shared_PPI_partners_score_hippie,CLU,TAGLN2;ID2;SF1;NPDC1;EGR1,exp02_heart_atrial_appendage-coregtor-n_five,3.33853
CoRegTor,shared_PPI_partners_score_hippie,CRYAB,TPI1;SMPX;SUCLG1;DRAP1;UGP2;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,6.76887
CoRegTor,shared_PPI_partners_score_hippie,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,46.82797
CoRegTor,shared_PPI_partners_score_hippie,FN1,ENO1;P4HB;ID2;TAGLN2;PKM,exp02_heart_atrial_appendage-coregtor-n_five,44.52304
CoRegTor,shared_PPI_partners_score_hippie,HBB,RPL35;ATF4;CEBPD;NPDC1;BHLHE40,exp02_heart_atrial_appendage-coregtor-n_five,7.17554
CoRegTor,shared_PPI_partners_score_hippie,HSP90AA1,YWHAE;CYCS;PRNP;SOD1;ID1;CLK1,exp02_heart_atrial_appendage-coregtor-n_five,6.70061
CoRegTor,shared_PPI_partners_score_hippie,HSPA1A,ID1;SOD1;HSPA5;CLK1;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,3.05834
CoRegTor,shared_PPI_partners_score_hippie,ID3,ID2;JUN;FOS;SNRNP70;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,46.22809
CoRegTor,shared_PPI_partners_score_hippie,MAT2A,HNRNPA1;CD59;SF1;EGR1;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,16.21948
CoRegTor,shared_PPI_partners_score_hippie,MCL1,EGR1;JUNB;FOS,exp02_heart_atrial_appendage-coregtor-n_five,24.60873
CoRegTor,shared_PPI_partners_score_hippie,SPARC,PKM;SF1;ZNF358,exp02_heart_atrial_appendage-coregtor-n_five,10.82908
CoRegTor,shared_PPI_partners_score_hippie,TAGLN,DRAP1;CD59;TAGLN2;SMPX;HSPA5,exp02_heart_atrial_appendage-coregtor-n_five,5.00677
CoRegTor,shared_PPI_partners_score_hippie,TIMP1,CSNK2B;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,15.16917
CoRegTor,shared_PPI_partners_score_hippie,VEGFA,BHLHE40;ENO1;TPI1;CEBPD;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,19.58069
CoRegTor,shared_PPI_partners_score_hippie,VIM,TAGLN2;HNRNPA1;RPL6,exp02_heart_atrial_appendage-coregtor-n_five,91.9541
CoRegNet,shared_PPI_partners_score_hippie,ACTA2,BHLHE40;EGR1;FOS;NR4A1,exp02-coregnet,18.54053
CoRegNet,shared_PPI_partners_score_hippie,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,19.03766
CoRegNet,shared_PPI_partners_score_hippie,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,31.82692
CoRegNet,shared_PPI_partners_score_hippie,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,31.82692
CoRegNet,shared_PPI_partners_score_hippie,CRYAB,BHLHE40;CYCS;ENO1;GOT1;HADHB;HSPA5;NFE2L1;NKX2-5;SMPX;TBX5;UQCRB,exp02-coregnet,7.12519
CoRegNet,shared_PPI_partners_score_hippie,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,33.03469
CoRegNet,shared_PPI_partners_score_hippie,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,21.93015
CoRegNet,shared_PPI_partners_score_hippie,HBB,BHLHE40;EGR1;NR4A1,exp02-coregnet,11.85379
CoRegNet,shared_PPI_partners_score_hippie,HSP90AA1,BHLHE40;EGR1;FOS;HADHB;HSPA5;ID2;JUN;JUNB;NR4A1;PRNP,exp02-coregnet,18.1617
CoRegNet,shared_PPI_partners_score_hippie,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,21.85308
CoRegNet,shared_PPI_partners_score_hippie,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,21.75717
CoRegNet,shared_PPI_partners_score_hippie,MAT2A,BHLHE40;EGR1;ENO1;FOS;JUNB;NR4A1,exp02-coregnet,18.66336
CoRegNet,shared_PPI_partners_score_hippie,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,25.81849
CoRegNet,shared_PPI_partners_score_hippie,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,33.03469
CoRegNet,shared_PPI_partners_score_hippie,TAGLN,BHLHE40;EGR1;NR4A1,exp02-coregnet,11.85379
CoRegNet,shared_PPI_partners_score_hippie,TIMP1,BHLHE40;CEBPD;ENO1;ID2,exp02-coregnet,11.10608
CoRegNet,shared_PPI_partners_score_hippie,VEGFA,BHLHE40;CEBPD;EGR1;ENO1;JUN;JUNB;NR4A1,exp02-coregnet,23.31736
CoRegNet,shared_PPI_partners_score_hippie,VIM,BHLHE40;CEBPD;CLK1;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,17.98457
CoRegTor,shared_PPI_partners_score_stringdb,ACTA2,EZR;SMPX;CYCS;GOT1;PRDX5,exp02_heart_atrial_appendage-coregtor-n_five,11.73817
CoRegTor,shared_PPI_partners_score_stringdb,ACTB,SF1;CLK1;BHLHE40;TAGLN2;ATF4;ID2,exp02_heart_atrial_appendage-coregtor-n_five,4.20327
CoRegTor,shared_PPI_partners_score_stringdb,APOE,CLK1;SNRNP70;ID1;ID2;JUN,exp02_heart_atrial_appendage-coregtor-n_five,18.48407
CoRegTor,shared_PPI_partners_score_stringdb,CLU,TAGLN2;ID2;SF1;NPDC1;EGR1,exp02_heart_atrial_appendage-coregtor-n_five,3.24891
CoRegTor,shared_PPI_partners_score_stringdb,CRYAB,TPI1;SMPX;SUCLG1;DRAP1;UGP2;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,18.47667
CoRegTor,shared_PPI_partners_score_stringdb,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,133.39083
CoRegTor,shared_PPI_partners_score_stringdb,FN1,ENO1;P4HB;ID2;TAGLN2;PKM,exp02_heart_atrial_appendage-coregtor-n_five,40.77866
CoRegTor,shared_PPI_partners_score_stringdb,HBB,RPL35;ATF4;CEBPD;NPDC1;BHLHE40,exp02_heart_atrial_appendage-coregtor-n_five,13.55575
CoRegTor,shared_PPI_partners_score_stringdb,HSP90AA1,YWHAE;CYCS;PRNP;SOD1;ID1;CLK1,exp02_heart_atrial_appendage-coregtor-n_five,26.36014
CoRegTor,shared_PPI_partners_score_stringdb,HSPA1A,ID1;SOD1;HSPA5;CLK1;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,23.20113
CoRegTor,shared_PPI_partners_score_stringdb,ID3,ID2;JUN;FOS;SNRNP70;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,11.01333
CoRegTor,shared_PPI_partners_score_stringdb,MAT2A,HNRNPA1;CD59;SF1;EGR1;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,25.86714
CoRegTor,shared_PPI_partners_score_stringdb,MCL1,EGR1;JUNB;FOS,exp02_heart_atrial_appendage-coregtor-n_five,149.4807
CoRegTor,shared_PPI_partners_score_stringdb,SPARC,TAGLN2;NPDC1;CLK1;CEBPD;EGR1,exp02_heart_atrial_appendage-coregtor-n_five,5.55806
CoRegTor,shared_PPI_partners_score_stringdb,TAGLN,DRAP1;CD59;TAGLN2;SMPX;HSPA5,exp02_heart_atrial_appendage-coregtor-n_five,4.32097
CoRegTor,shared_PPI_partners_score_stringdb,TIMP1,TPI1;ATF4;P4HB;ID2;DRAP1,exp02_heart_atrial_appendage-coregtor-n_five,6.25371
CoRegTor,shared_PPI_partners_score_stringdb,VEGFA,BHLHE40;ENO1;TPI1;CEBPD;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,42.62669
CoRegTor,shared_PPI_partners_score_stringdb,VIM,TAGLN2;HNRNPA1;RPL6,exp02_heart_atrial_appendage-coregtor-n_five,37.23738
CoRegNet,shared_PPI_partners_score_stringdb,ACTA2,BHLHE40;EGR1;FOS;NR4A1,exp02-coregnet,91.63646
CoRegNet,shared_PPI_partners_score_stringdb,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,42.91816
CoRegNet,shared_PPI_partners_score_stringdb,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,90.7593
CoRegNet,shared_PPI_partners_score_stringdb,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,90.7593
CoRegNet,shared_PPI_partners_score_stringdb,CRYAB,BHLHE40;CYCS;ENO1;GOT1;HADHB;HSPA5;NFE2L1;NKX2-5;SMPX;TBX5;UQCRB,exp02-coregnet,16.73384
CoRegNet,shared_PPI_partners_score_stringdb,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,103.39536
CoRegNet,shared_PPI_partners_score_stringdb,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,75.68306
CoRegNet,shared_PPI_partners_score_stringdb,HBB,BHLHE40;EGR1;NR4A1,exp02-coregnet,56.48663
CoRegNet,shared_PPI_partners_score_stringdb,HSP90AA1,BHLHE40;EGR1;FOS;HADHB;HSPA5;ID2;JUN;JUNB;NR4A1;PRNP,exp02-coregnet,44.47403
CoRegNet,shared_PPI_partners_score_stringdb,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,95.01577
CoRegNet,shared_PPI_partners_score_stringdb,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,71.84499
CoRegNet,shared_PPI_partners_score_stringdb,MAT2A,BHLHE40;EGR1;ENO1;FOS;JUNB;NR4A1,exp02-coregnet,59.89933
CoRegNet,shared_PPI_partners_score_stringdb,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,75.82067
CoRegNet,shared_PPI_partners_score_stringdb,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,103.39536
CoRegNet,shared_PPI_partners_score_stringdb,TAGLN,BHLHE40;EGR1;NR4A1,exp02-coregnet,56.48663
CoRegNet,shared_PPI_partners_score_stringdb,TIMP1,BHLHE40;CEBPD;ENO1;ID2,exp02-coregnet,9.78439
CoRegNet,shared_PPI_partners_score_stringdb,VEGFA,BHLHE40;CEBPD;EGR1;ENO1;JUN;JUNB;NR4A1,exp02-coregnet,56.37575
CoRegNet,shared_PPI_partners_score_stringdb,VIM,BHLHE40;CEBPD;CLK1;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,49.72858
CoRegTor,shared_PPI_partners_score_biogrid,ACTA2,EZR;SMPX;CYCS;GOT1;PRDX5,exp02_heart_atrial_appendage-coregtor-n_five,6.23761
CoRegTor,shared_PPI_partners_score_biogrid,ACTB,SF1;CLK1;BHLHE40;TAGLN2;ATF4;ID2,exp02_heart_atrial_appendage-coregtor-n_five,4.74205
CoRegTor,shared_PPI_partners_score_biogrid,APOE,CLK1;SNRNP70;ID1;ID2;JUN,exp02_heart_atrial_appendage-coregtor-n_five,9.72561
CoRegTor,shared_PPI_partners_score_biogrid,CLU,TAGLN2;ID2;SF1;NPDC1;EGR1,exp02_heart_atrial_appendage-coregtor-n_five,5.04634
CoRegTor,shared_PPI_partners_score_biogrid,CRYAB,TPI1;SMPX;SUCLG1;DRAP1;UGP2;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,10.65638
CoRegTor,shared_PPI_partners_score_biogrid,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,30.84886
CoRegTor,shared_PPI_partners_score_biogrid,FN1,ENO1;P4HB;ID2;TAGLN2;PKM,exp02_heart_atrial_appendage-coregtor-n_five,58.36951
CoRegTor,shared_PPI_partners_score_biogrid,HBB,RPL35;ATF4;CEBPD;NPDC1;BHLHE40,exp02_heart_atrial_appendage-coregtor-n_five,2.42984
CoRegTor,shared_PPI_partners_score_biogrid,HSP90AA1,YWHAE;CYCS;PRNP;SOD1;ID1;CLK1,exp02_heart_atrial_appendage-coregtor-n_five,13.25301
CoRegTor,shared_PPI_partners_score_biogrid,HSPA1A,ID1;SOD1;HSPA5;CLK1;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,6.22767
CoRegTor,shared_PPI_partners_score_biogrid,ID3,ID2;JUN;FOS;SNRNP70;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,14.95351
CoRegTor,shared_PPI_partners_score_biogrid,MAT2A,HNRNPA1;CD59;SF1;EGR1;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,17.05722
CoRegTor,shared_PPI_partners_score_biogrid,MCL1,EGR1;JUNB;FOS,exp02_heart_atrial_appendage-coregtor-n_five,19.41337
CoRegTor,shared_PPI_partners_score_biogrid,SPARC,PKM;SF1;ZNF358,exp02_heart_atrial_appendage-coregtor-n_five,20.40038
CoRegTor,shared_PPI_partners_score_biogrid,TAGLN,DRAP1;CD59;TAGLN2;SMPX;HSPA5,exp02_heart_atrial_appendage-coregtor-n_five,8.06519
CoRegTor,shared_PPI_partners_score_biogrid,TIMP1,CSNK2B;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,17.2316
CoRegTor,shared_PPI_partners_score_biogrid,VEGFA,BHLHE40;ENO1;TPI1;CEBPD;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,16.5973
CoRegTor,shared_PPI_partners_score_biogrid,VIM,TAGLN2;HNRNPA1;RPL6,exp02_heart_atrial_appendage-coregtor-n_five,103.16648
CoRegNet,shared_PPI_partners_score_biogrid,ACTA2,BHLHE40;EGR1;FOS;NR4A1,exp02-coregnet,8.54192
CoRegNet,shared_PPI_partners_score_biogrid,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,10.95625
CoRegNet,shared_PPI_partners_score_biogrid,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,18.30038
CoRegNet,shared_PPI_partners_score_biogrid,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,18.30038
CoRegNet,shared_PPI_partners_score_biogrid,CRYAB,BHLHE40;CYCS;ENO1;GOT1;HADHB;HSPA5;NFE2L1;NKX2-5;SMPX;TBX5;UQCRB,exp02-coregnet,8.58751
CoRegNet,shared_PPI_partners_score_biogrid,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,20.76847
CoRegNet,shared_PPI_partners_score_biogrid,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,9.53956
CoRegNet,shared_PPI_partners_score_biogrid,HBB,BHLHE40;EGR1;NR4A1,exp02-coregnet,4.42939
CoRegNet,shared_PPI_partners_score_biogrid,HSP90AA1,BHLHE40;EGR1;FOS;HADHB;HSPA5;ID2;JUN;JUNB;NR4A1;PRNP,exp02-coregnet,14.02966
CoRegNet,shared_PPI_partners_score_biogrid,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,9.90232
CoRegNet,shared_PPI_partners_score_biogrid,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,14.19154
CoRegNet,shared_PPI_partners_score_biogrid,MAT2A,BHLHE40;EGR1;ENO1;FOS;JUNB;NR4A1,exp02-coregnet,8.28897
CoRegNet,shared_PPI_partners_score_biogrid,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,15.01424
CoRegNet,shared_PPI_partners_score_biogrid,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,20.76847
CoRegNet,shared_PPI_partners_score_biogrid,TAGLN,BHLHE40;EGR1;NR4A1,exp02-coregnet,4.42939
CoRegNet,shared_PPI_partners_score_biogrid,TIMP1,BHLHE40;CEBPD;ENO1;ID2,exp02-coregnet,2.92389
CoRegNet,shared_PPI_partners_score_biogrid,VEGFA,BHLHE40;CEBPD;EGR1;ENO1;JUN;JUNB;NR4A1,exp02-coregnet,10.43536
CoRegNet,shared_PPI_partners_score_biogrid,VIM,BHLHE40;CEBPD;CLK1;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,10.46277
CoRegTor,grn_collectri_precision,ACTA2,EZR;SMPX;CYCS;GOT1;PRDX5,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,ACTB,SF1;CLK1;BHLHE40;TAGLN2;ATF4;ID2,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,APOE,CLK1;SNRNP70;ID1;ID2;JUN,exp02_heart_atrial_appendage-coregtor-n_five,0.2
CoRegTor,grn_collectri_precision,CLU,TAGLN2;ID2;SF1;NPDC1;EGR1,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,CRYAB,TPI1;SMPX;SUCLG1;DRAP1;UGP2;YWHAE,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,DUSP1,FOS;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,FN1,TPI1;DRAP1,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,HBB,RPL35;ATF4;CEBPD;NPDC1;BHLHE40,exp02_heart_atrial_appendage-coregtor-n_five,0.2
CoRegTor,grn_collectri_precision,HSP90AA1,EPAS1;SMPX,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,HSPA1A,ID1;SOD1;HSPA5;CLK1;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,ID3,ID1;NPDC1,exp02_heart_atrial_appendage-coregtor-n_five,0.5
CoRegTor,grn_collectri_precision,MAT2A,HNRNPA1;CD59;SF1;EGR1;JUNB,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,MCL1,EGR1;JUNB;FOS,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,SPARC,NUCB1;SNRNP70,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,TAGLN,DRAP1;CD59;TAGLN2;SMPX;HSPA5,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,TIMP1,CSNK2B;TAGLN2,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegTor,grn_collectri_precision,VEGFA,BHLHE40;ENO1;TPI1;CEBPD;ATF4,exp02_heart_atrial_appendage-coregtor-n_five,0.4
CoRegTor,grn_collectri_precision,VIM,TAGLN2;HNRNPA1;RPL6,exp02_heart_atrial_appendage-coregtor-n_five,0.0
CoRegNet,grn_collectri_precision,ACTA2,BHLHE40;EGR1;FOS;NR4A1,exp02-coregnet,0.25
CoRegNet,grn_collectri_precision,ACTB,BHLHE40;CEBPD;CLK1;EGR1;ENO1;FOS;ID2;JUN;JUNB;JUND;NR4A1;TAGLN2,exp02-coregnet,0.16667
CoRegNet,grn_collectri_precision,APOE,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.125
CoRegNet,grn_collectri_precision,CLU,BHLHE40;CEBPD;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.5
CoRegNet,grn_collectri_precision,CRYAB,BHLHE40;CYCS;ENO1;GOT1;HADHB;HSPA5;NFE2L1;NKX2-5;SMPX;TBX5;UQCRB,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,DUSP1,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.14286
CoRegNet,grn_collectri_precision,FN1,BHLHE40;CEBPD;EGR1;FOS;JUNB;NR4A1,exp02-coregnet,0.33333
CoRegNet,grn_collectri_precision,HBB,BHLHE40;EGR1;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,HSP90AA1,BHLHE40;EGR1;FOS;HADHB;HSPA5;ID2;JUN;JUNB;NR4A1;PRNP,exp02-coregnet,0.1
CoRegNet,grn_collectri_precision,HSPA1A,BHLHE40;EGR1;JUN;NR4A1,exp02-coregnet,0.0
CoRegNet,grn_collectri_precision,ID3,BHLHE40;EGR1;FOS;ID1;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.33333
CoRegNet,grn_collectri_precision,MAT2A,BHLHE40;EGR1;ENO1;FOS;JUNB;NR4A1,exp02-coregnet,0.16667
CoRegNet,grn_collectri_precision,MCL1,BHLHE40;CEBPD;EGR1;FOS;ID2;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.11111
CoRegNet,grn_collectri_precision,SPARC,BHLHE40;EGR1;FOS;JUN;JUNB;JUND;NR4A1,exp02-coregnet,0.14286
