plot_tool,index,target,sources,method,value
CoRegTor,shortest_PPI_path_score_hippie,HSP90AA1,SOD1;ATF4;SF1;YBX1;TAF7;ESRRA,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,MAT2A,GADD45A;ENO1;ATF4;JUNB;BHLHE40,exp02_muscle_skeletal-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_hippie,MCL1,RPL6;HNRNPA1;TAF7;SNRNP70;RPS4X,exp02_muscle_skeletal-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,NFKBIA,CEBPB;KLF9;BCL6,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,PDK4,KLF9;CEBPB,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,PER1,MEF2D;CEBPB;KLF9;RPS4X;SNRNP70;RPL35;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.5873
CoRegTor,shortest_PPI_path_score_hippie,SOD2,PSMA6;TPI1;UBXN1;NFIC,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,SPARC,HADHB;SMPX;ESRRA;JUNB;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.41667
CoRegTor,shortest_PPI_path_score_hippie,SQSTM1,MEF2D;PSMA6;CSNK2B;YWHAE;NFE2L1,exp02_muscle_skeletal-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,TAGLN,RPL35;RPS4X,exp02_muscle_skeletal-coregtor-n_five,1.0
CoRegTor,shortest_PPI_path_score_hippie,TIMP3,SF1;JUNB;HADHB;SNRNP70;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,VIM,RPL35;RPS4X;SNRNP70;CSNK2B;HNRNPA1,exp02_muscle_skeletal-coregtor-n_five,0.75
CoRegNet,shortest_PPI_path_score_hippie,CDKN1A,BCL6;CEBPB;CEBPD;GADD45A,exp02-coregnet,0.58333
CoRegNet,shortest_PPI_path_score_hippie,DUSP1,CEBPB;CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.55
CoRegNet,shortest_PPI_path_score_hippie,HMOX1,CEBPD;GADD45A;MYF6,exp02-coregnet,0.44444
CoRegNet,shortest_PPI_path_score_hippie,HSP90AA1,BCL6;CEBPD;GADD45A;JUNB;MYF6,exp02-coregnet,0.51667
CoRegNet,shortest_PPI_path_score_hippie,MAT2A,BHLHE40;CEBPB;CEBPD;GADD45A;JUNB;KLF10;NR4A1,exp02-coregnet,0.51587
CoRegNet,shortest_PPI_path_score_hippie,MCL1,BCL6;CEBPB;CEBPD;ENO1;GADD45A;GPD1;JUNB;KLF9;MYF6,exp02-coregnet,0.49074
CoRegNet,shortest_PPI_path_score_hippie,NFKBIA,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.50794
CoRegNet,shortest_PPI_path_score_hippie,PDK4,BCL6;CEBPD;GADD45A,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,PER1,BCL6;CEBPB;CEBPD;GADD45A;JUNB;KLF9;MYF6,exp02-coregnet,0.50794
CoRegNet,shortest_PPI_path_score_hippie,SOD2,BCL6;GADD45A;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,SPARC,CEBPD;GADD45A;JUNB;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,SQSTM1,BCL6;CEBPD;GADD45A;MYF6,exp02-coregnet,0.44444
CoRegNet,shortest_PPI_path_score_hippie,TAGLN,CEBPD;JUNB;NR4A1,exp02-coregnet,0.5
CoRegNet,shortest_PPI_path_score_hippie,TIMP3,CEBPD;GADD45A;JUNB;KLF9,exp02-coregnet,0.47222
CoRegNet,shortest_PPI_path_score_hippie,VIM,CEBPD;GADD45A;JUNB;MYF6;NR4A1,exp02-coregnet,0.48333
CoRegTor,shortest_PPI_path_score_stringdb,CDKN1A,HNRNPA1;ENO1;GADD45A;SF1;CSNK2B,exp02_muscle_skeletal-coregtor-n_five,0.6
CoRegTor,shortest_PPI_path_score_stringdb,DUSP1,NR4A1;JUNB;CEBPB;HNRNPA1;CEBPD,exp02_muscle_skeletal-coregtor-n_five,0.75
CoRegTor,shortest_PPI_path_score_stringdb,HMOX1,CEBPB;UGP2;HNRNPA1;SMPX;NFIX;PKM;ENO1,exp02_muscle_skeletal-coregtor-n_five,0.56349
CoRegTor,shortest_PPI_path_score_stringdb,HSP90AA1,SOD1;ATF4;SF1;YBX1;TAF7;ESRRA,exp02_muscle_skeletal-coregtor-n_five,0.48889
CoRegTor,shortest_PPI_path_score_stringdb,MAT2A,GADD45A;ENO1;ATF4;JUNB;BHLHE40,exp02_muscle_skeletal-coregtor-n_five,0.55
