plot_tool,index,target,sources,method,value
CoRegNet,goa_similarity_jc,TAGLN,BHLHE40;EGR1;ELF3;EZR;FOS;ID1;ID2;JUNB;NR4A1,exp02-coregnet,0.39903
CoRegNet,goa_similarity_jc,TIMP1,EGR1;ELF3;EZR;FOS;ID1;JUN;NR4A1,exp02-coregnet,0.38401
CoRegNet,goa_similarity_jc,TIMP3,BCL6;CEBPB;EGR1;ELF3;ID1;JUN;JUND;NR4A1,exp02-coregnet,0.45927
CoRegNet,goa_similarity_jc,TKT,BHLHE40;EGR1;ELF3;FOS;ID1;JUNB;NR4A1,exp02-coregnet,0.47834
CoRegNet,goa_similarity_jc,VIM,BHLHE40;CEBPB;EGR1;ELF3;EZR;ID1;ID2;JUN;NR4A1,exp02-coregnet,0.39742
CoRegTor,shortest_PPI_path_score_hippie,ACTA2,ATF4;ETS2;TEAD3;ID2;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_hippie,ACTB,YBX1;ELF3;ID1;TEAD3;PRDX5,exp02_bladder-coregtor-n_five,0.46667
CoRegTor,shortest_PPI_path_score_hippie,CDKN1A,ID2;ETS2;JUNB;TAGLN2;FOSL2,exp02_bladder-coregtor-n_five,0.53333
CoRegTor,shortest_PPI_path_score_hippie,CLU,TRIM28;YBX1;BCL6;RPL6;SOD1,exp02_bladder-coregtor-n_five,0.65
CoRegTor,shortest_PPI_path_score_hippie,DUSP1,FOSL2;FOS;ID2;CEBPB;JUN,exp02_bladder-coregtor-n_five,0.7
CoRegTor,shortest_PPI_path_score_hippie,FN1,CBX7;TEAD3;YBX1;ID2;PRNP,exp02_bladder-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_hippie,GADD45B,HSPA5;CEBPD;ETS2;BCL6;EPAS1,exp02_bladder-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,HLA-DRB1,RPL6;TAGLN2;HSPA5;PKM;TEAD3,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,HLA-E,RPL6;PKM;HNRNPA1;STAT6;TAGLN2,exp02_bladder-coregtor-n_five,0.55
CoRegTor,shortest_PPI_path_score_hippie,ID3,ID2;PRDX5;ID1;ELF3;YBX1,exp02_bladder-coregtor-n_five,0.48333
CoRegTor,shortest_PPI_path_score_hippie,PDK4,EGR1;EPAS1;CEBPD;ID2;BCL6;NFE2L2;FOS,exp02_bladder-coregtor-n_five,0.5
CoRegTor,shortest_PPI_path_score_hippie,PDLIM7,TEAD3;CBX7;ID2;ATF4;PRDX5,exp02_bladder-coregtor-n_five,0.46667
