cluster_uid,target,sources,n_sources,silhouette_score,note
140235fc561d,NDRG1,ZHX2;SMAD3;MAFK;PHF1;RELA;RARA;MEF2D;ETS1;SOX7;FOSL2;MAFF;ARID5A;FOXO3;ARID5B;HBP1;ABL1;SKI;HSF1;ARNT;STAT5B;ETS2;ERF;APEX1;NR4A2,24,0.5992,exp05_lung-coregtor-r1
1e48184b2b15,NFKBIA,NFKB1;NFKB2;ELF3;THAP11;RELB;ING4;BCL3;IRF1;JUNB;ETS2;STAT5A;KLF10;ZNF32;CTBP1;HIF1A;FOSL2,16,0.0,exp05_lung-coregtor-r1
1684cdbe7257,OGA,IRF3;ENO1;STAT5B;PHF1;MAX;TBX5;MEIS1;ARNT;SMAD3;RXRB;CREBZF;TBX2;APEX1;LDB1;HMGB1;BCLAF1;PML;MXD1;TBX4;MBD1,20,0.5325,exp05_lung-coregtor-r1
02611b30f622,PDK4,FOXO1;KLF15;ZBTB16;HIF3A;KLF9;NFE2L1;FOXO3;MXD4;LMO2;RELB;HMGB2;IRF1;KLF13;SREBF1;NR1H2;KLF3;PPARD;CREBL2;MLX;NFYB;DRAP1,21,0.0,exp05_lung-coregtor-r1
f6d826d8d800,PDLIM7,TBX2;HSF1;MAX;MBD1;E4F1;ZBTB17;ZGPAT;HES4;PML;DRAP1;NKX2-1;RXRB;ABL1;XBP1;TFE3;STAT5B;NFKB2;ATF4;TEAD2;NR2F1;HEYL;TEAD4;MLXIP;TFDP1;MAFK;ARID5A,26,0.5164,exp05_lung-coregtor-r1
e255b2ef2f01,PER1,FOXO3;KLF2;KLF4;KLF9;NR1D1;ZBTB16;MEF2D;HBP1;HIF3A;KLF15;KLF6;ZNF331;NR4A1,13,0.0,exp05_lung-coregtor-r1
baf271e74e6a,RASSF1,TFE3;ARID5A;MAX;ERF;HSF1;STAT5B;NFKB2;ZBTB17;RARA;PML;PHF1;RELA;TEAD2;MAFK;MAFF;PBX2;BCL6B;HES4;ZHX2;MXD1;BCL3;APEX1;USF1;SMAD3;ARID5B,25,0.0,exp05_lung-coregtor-r1
bd38a9e26cb4,RHOA,MBD2;TEAD2;STAT3;CEBPG;YBX1;ETS1;LRRFIP1;TEAD4;TFE3;CREB3L2;HMGB1;SP100;RELA;FLI1;NFE2L2;MXD1;ELK3;UBP1;DRAP1;KLF3;SMARCA1;EPAS1;ARNT;CREB3;NKX2-1;YY1;HIF1A;NFKB1,28,0.0,exp05_lung-coregtor-r1
3e060868726b,SOCS3,MYC;JUNB;RELB;NFKB1;FOSL2;ETS2;BHLHE40;NFIL3;BCL3;NFKB2;ING4;CTBP1;PPARD;MAFF;HIF1A;ARID5A;FOSB;RARA,18,0.0,exp05_lung-coregtor-r1
effea776f285,SOD2,RELB;HIF1A;NFKB2;NFKB1;ETS2;STAT5A;BCL3;FOSL2;STAT3;ABL1;ATF6B;MXD4;IRF1;THAP11;ING4;PPARD;ARID5A;ZNF32;BCL6;CTBP1,20,0.0,exp05_lung-coregtor-r1
ef46b26ff1d1,SPARC,NKX2-1;CREB3L2;SMARCA1;TEAD2;NR2F1;TBX2;ELK3;NR2F2;PML;SKI;ABL1;TFDP1;NONO;ERF;TBX5;MEIS1;TFE3;DRAP1;MAF;HMGB1;MAX;ARNT;FLI1;HEYL;HSF1,25,0.5511,exp05_lung-coregtor-r1
0a817a406fa7,SQSTM1,SREBF2;USF1;SND1;MLX;ESRRA;TBX5;ENO1;MEIS1;XBP1;APEX1;PML;CREBZF;SMARCA5;HMGA1;UBTF;CEBPG;RXRB;HTATIP2;SSRP1;TRIM28;GTF2F1,21,0.0,exp05_lung-coregtor-r1
8e86939a9a35,TAGLN,TFE3;DRAP1;HSF1;NKX2-1;ARID5B;ABL1;ATF4;CREB3L2;TEAD4;SRF;CREB3;HES4;NFIL3;PML;MAFK;ZBTB17;STAT5B;PPARD;ARID5A;OSR1;TEAD2;NR2F2;RELA;SMARCA1;ERF;ZGPAT;SKI;NR2F1;MLXIP,29,0.0,exp05_lung-coregtor-r1
602166533ad2,TGFB1,ZBTB17;ERF;RELA;HSF1;PML;ARID5A;TEAD2;NFKB2;PHF1;PPARD;PBX2;MAX;IRF7;USF1;STAT5A;HES4;TFE3;ZHX2;STAT5B;ETS1;BCL3;RARA;LMO2;MXD1;SKI;ZNF219;FLI1,27,0.4993,exp05_lung-coregtor-r1
19caea44f62d,TGFBR2,NFE2L1;NFYB;CREBL2;ZNF32;THAP11;SP1;MLX;ZNF384;MBD2;EP300;NFIX;UBTF;UBP1;THRA;VEZF1;SSRP1;YY1;ARID5A;KLF3;EWSR1,20,0.0,exp05_lung-coregtor-r1
eef47b4c2eb8,TIMP1,RXRB;KLF13;ZBTB4;EP300;HIF3A;NFIX;NFKB1;NFYB;NFIC;E2F4;MXD4;HIF1A;FOXF2;BCLAF1;HMGB1;CREBL2;LDB1;ENO1;GTF3A;THRA;HMGA1;GATA2;NKX2-1;MEF2D;YBX1;IRF9;ELF1;CREBZF;TEAD4;DRAP1;FOXO1;CTBP1;OSR1;ATF6B;KLF15;SP1;RELB,37,0.5391,exp05_lung-coregtor-r1
cd30eff12914,TIMP3,FOXO1;FOXO3;HBP1;EPAS1;KLF9;MEF2A;MEF2D;MAFF;ZBTB16;MAFK;KLF3;HIF3A;ELF1;ZBTB4;ARNT;NFIC,16,0.0,exp05_lung-coregtor-r1
dae639d71476,TKT,SREBF2;SND1;ENO1;APEX1;ESRRA;ARNT;MLX;MEIS1;PML;RXRB;TBX5;XBP1;TBX2;MAX;ERF;SMAD3;HTATIP2;ZBTB17;PHF1;HES4;TBX4;CREBZF;LDB1;ARID5A;ETS1,25,0.0,exp05_lung-coregtor-r1
eb1ccec4fab6,TNFSF10,TBX4;LMO2;PBX2;ETS1;FLI1;BCL6B;SP100;HES1;SOX7;STAT1;IRF1;EPAS1;TBX2;IRF9;USF1;FOXF1;MEIS1;MAX;PML;HDAC1;RXRB;TEAD2;YY1,23,0.0,exp05_lung-coregtor-r1
0eb227d92137,TXN,HMGA1;LDB1;ENO1;APEX1;TBX5;THRA;GTF3A;RXRB;YBX1;ZBTB4;TBX2;ESRRA;SND1;MEF2D;HIF3A;MXD4;ING4;TBX4;HSF4;HOXA5;IRF3;MEIS1,22,0.0,exp05_lung-coregtor-r1
c035ba30e125,VEGFA,MAFF;BHLHE40;NFKB1;SMARCA1;ARID5A;NFIL3;NFKB2;SMAD3;RELA;ZHX2;RELB;PHF1;PPARD;SOX7;ATF3;HSF1;BCL3;MYRF;HES4;ARID5B;ETS1;IRF1;HES1;ATF4;FOSL2;MAFK;NFE2L2;TFE3,28,0.0,exp05_lung-coregtor-r1
e86a6807bd4b,VIM,MEIS1;ELK3;NR2F1;MAF;TBX2;ARNT;MAX;ELF3;XBP1;HMGB1;LDB1;FOXF2;SMARCA1;NKX2-1;ING4;ZBTB7B;MBD1;NR2F2;CREBL2;TBX4;NFIX;ENO1;TBX5;ZNF32;NR1H3;NFYB;STAT2;IRF3;SKI;RXRB;TFDP1,31,0.5113,exp05_lung-coregtor-r1
