cluster_uid,target,sources,n_sources,silhouette_score,note
97a90c7bec60,ACSL3,YWHAZ;CYCS;ZNF281;LDB1;ZNF358;ZNF580;DHX36;HMG20B;HIF1A;ZNF517;GTF3C5;ZNF251;MXD4,13,0.0877,exp04_lung_reads-coregtor-r1
942969fe5b9b,ACSL4,ING4;STAT3;MTA3;DMAP1;ZFP2;GTF3C5;WDR83;ATF6;ZNF775;HIF1A,10,0.2896,exp04_lung_reads-coregtor-r1
70e0f64c57b1,ACSL5,HOXB2;HOXB3;PRDM6;HOXA4;TBX19,5,0.2835,exp04_lung_reads-coregtor-r1
458017a2741d,ACSS1,ING4;ZNF546;ZNF345;ILF2;KLF8;ZNF182,6,0.1317,exp04_lung_reads-coregtor-r1
7e8558a685b1,ACSS2,ZBTB42;FOXA2;IRX6;NAGS;CEBPA;ELF5;MLXIPL;SREBF2;ESRP2;TFCP2L1;PCK2,11,0.4466,exp04_lung_reads-coregtor-r1
463157ae5c7c,ACSS3,PPARD;NFKB2;GATAD2A;PML;NUP133;ETV1;BCL3,7,0.2395,exp04_lung_reads-coregtor-r1
7b5b41c71f90,ACTA2,MSRB3;PDLIM5;MYLK,3,0.0,exp04_lung_reads-coregtor-r1
fb69aac2ad2c,ACTB,ZNF483;TFDP2;SRF;NME1;CBX7;YWHAZ;MSANTD3;CYCS;ZKSCAN8;NR2C1;HSF4;FOXO4;ZNF224;DRAP1,14,0.3635,exp04_lung_reads-coregtor-r1
60f2794a8782,ACTG1,SRF;MSANTD3;TFDP2;YWHAZ;ZKSCAN8,5,0.4325,exp04_lung_reads-coregtor-r1
40f312ad0a75,ACTG2,FHL2;FOXC2;FOXL1;PDLIM5;MYLK;MSRB3;PRRX2;NPAS4,8,0.3942,exp04_lung_reads-coregtor-r1
1ba3fb496b73,ACTL6A,TSN;ASH2L;GTF2H3;SRBD1;ZNF696;RBBP5;TFCP2,7,0.0,exp04_lung_reads-coregtor-r1
1caea91058a3,ACTMAP,TRIP10;ZBTB42;IVD;GTPBP1;ZNF319;ARID5A;ESRP2;CEBPA;ZBTB45;PCK2,10,0.2658,exp04_lung_reads-coregtor-r1
987374435916,ACTN1,TFE3;NKX2-1;GATAD2A;TEAD3;IRX2;PRRX2;PDLIM5;MSC;ABL1;RBMS1;PRRX1;IRX5,12,0.3819,exp04_lung_reads-coregtor-r1
5eee5327567a,ACTN2,P4HB;IRX6;ENO1;PRKAA2;PGR;SND1;TRIP10;CLK1;NAGS;PCK2;PHF1;HEY2;TBX4;CREB3L1;ZBTB10;PSMA6;ZBTB42,17,0.2233,exp04_lung_reads-coregtor-r1
5f4c23385f01,ACTN4,PDLIM5;LRRFIP1;GATAD2A;MAFK;SRF;TEAD1;MSRB3,7,0.3412,exp04_lung_reads-coregtor-r1
3bf2c0205b9a,ACTR10,ASH2L;SRBD1;TFCP2;MRPL1;SUCLG1;TSN;GTF2H3;NFYC,8,0.5447,exp04_lung_reads-coregtor-r1
2def949476ca,ACTR1A,TEAD2;TFE3;TAGLN2;TSC22D4;DAZAP1;AHDC1;SCMH1;CSNK2B;PML,9,0.2901,exp04_lung_reads-coregtor-r1
