cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
4d7db8fc04a6,DBNL,HDAC3;GLYCTK;PTCD1;ZNF646;IRF5;SIRT6;ZFP69;ZNF707;ZNF530,9,90.0,0.3596,exp04_lung_reads-coregtor-default
80887a8d0eba,DBR1,ZNF212;ZNF490;MTERF1;EXO5;AGGF1;HOMEZ;ASH2L;TIGD2;GPAM;ZNF696;FAAP24;ZNF75A;ZSWIM1,13,81.25,0.2472,exp04_lung_reads-coregtor-default
c5c113f06cdd,DBT,ZNF311;ZNF619;AGGF1;GPAM;TIGD2;ASCC1;PPARD;ZNF490;ZNF425;BCL3;ZNF561;HLCS;ASH2L;ZXDC;ZBTB14;ZNF391;ZFP64,17,89.4737,0.3304,exp04_lung_reads-coregtor-default
f652e7d5ffa6,DBT,ARID5A;RELB,2,10.5263,0.0963,exp04_lung_reads-coregtor-default
7f55be4f5458,DCAF1,DHX36;ATF6;LARP1;CEBPZ;ZNF587B;NFX1,6,54.5455,0.2505,exp04_lung_reads-coregtor-default
6293effd777f,DCAF1,UBB;TMEM33,2,18.1818,0.0647,exp04_lung_reads-coregtor-default
c3d14485ba2b,DCAF10,ZZZ3;ZNF623;ZNF28;ZNF845;SMAD2;ZSCAN20;ZNF510;ZNF626;ZBTB6;ZNF829,10,76.9231,0.2196,exp04_lung_reads-coregtor-default
e98430e7d5bf,DCAF10,AGGF1;ZNF148,2,15.3846,0.1175,exp04_lung_reads-coregtor-default
3a06182a3505,DCAF11,ZNF319;ARID5A;ZXDC;ZBTB45;MLX;ASH2L;ZNF287;GPAM;KDM4A;RFXANK;HOMEZ;ZNF212;CYB5R1;ZBTB42;ZNF784,15,93.75,0.3887,exp04_lung_reads-coregtor-default
130b7aeb998c,DCAF12,ZNF35;TERF2;ZNF468;EXOSC3;ZNF526;ZNF28;TFAM;CANX;ZNF845;ZNF584,10,34.4828,0.1403,exp04_lung_reads-coregtor-default
5b5e0ba67081,DCAF12,ABCF2;ZNF830,2,6.8966,0.1123,exp04_lung_reads-coregtor-default
5d48beb2666f,DCAF13,NCBP2;RAN;GAR1;ABCF2,4,100.0,0.0,exp04_lung_reads-coregtor-default
f14d0665a0df,DCAF15,ZBTB48;E4F1;BRF1;GLI4;ZNF276;HMG20B,6,60.0,0.4861,exp04_lung_reads-coregtor-default
bec1e0967059,DCAF16,ZNF529;FUBP1;ZNF141;MTF2;MLX;ZNF761;SPR;ZNF791;ZNF451;NHLH1;TBPL1;ZNF343;ZNF200;ZNF326;FOXD4;HSPA1L;RPP25;YOD1;POU2F1;ZNF697,20,100.0,0.0,exp04_lung_reads-coregtor-default
a05bf1b1f34d,DCAF17,ZNF616;ZSCAN26;JRKL;ZNF234;ZZZ3;ZFP62;ZNF816;ZKSCAN7;ZNF84;ZNF284;ZNF225;ZNF780A;ZNF623;ZNF585A;ZNF420,15,93.75,0.384,exp04_lung_reads-coregtor-default
e2b964063bed,DCAF4,ZNF239;DUS3L;GAR1;NOC2L;PTCD1;GTF3C2;ZNF7;PPP5C;NCBP2;PAXIP1;ZBTB24;APEX1;MIOS;TSN,14,46.6667,0.2562,exp04_lung_reads-coregtor-default
036f29a556d8,DCAF4,EXO5;PSMC2,2,6.6667,0.1258,exp04_lung_reads-coregtor-default
93f44dbeba1d,DCAF5,GOT1;ELK4;TRIP10;CLK1;TBX19;ZNF791;STAT4;FUBP1;E2F5;ZNF622;ZNF141;PHF12;CRTC2;HMBOX1;SMAD5,15,83.3333,0.386,exp04_lung_reads-coregtor-default
61fe95dd6b71,DCAF6,CREBL2;ZNF439;NFYB;TFDP2;MXI1;FOXN3;ZBTB44,7,53.8462,0.2697,exp04_lung_reads-coregtor-default
ac871fbe6e99,DCAF6,TPPP;MTA3,2,15.3846,0.0805,exp04_lung_reads-coregtor-default
55813523b5ea,DCAF7,ZNF253;ZNF780A,2,5.2632,0.2062,exp04_lung_reads-coregtor-default
63072ecc9270,DCAF7,ZNF623;GIT2;ZNF616;ZNF624;CPTP;ZNF816;ZKSCAN3;ZNF174;ZNF225;CNOT6;ZBTB6;ZNF366;ZNF526;ZNF564;ZKSCAN4;NNT;ZNF71;ZFP62;ZNF626;ZNF468,20,52.6316,0.1973,exp04_lung_reads-coregtor-default
518155c2a10a,DCAF7,NELFB;ZNF75D,2,5.2632,0.1172,exp04_lung_reads-coregtor-default
2e583811816d,DCAF7,ZNF845;ZSCAN32,2,5.2632,0.0641,exp04_lung_reads-coregtor-default
51451690863d,DCAF8,NR2C1;LDB1;ZNF345;RAN;RXRB;ZNF655;CREBZF,7,87.5,0.5058,exp04_lung_reads-coregtor-default
e55df6d1c8d9,DCAKD,ZNF785;SIX5;ZNF599;ZNF775;ZNF793;ZNF133;ZNF280D;ZNF519,8,25.0,0.1705,exp04_lung_reads-coregtor-default
8ccce642a77e,DCAKD,BRF1;ZNF688;ING4,3,9.375,0.0909,exp04_lung_reads-coregtor-default
65a80c8f433a,DCAKD,SMUG1;XRCC1,2,6.25,0.0587,exp04_lung_reads-coregtor-default
a64f49c5fe9a,DCBLD1,TGIF2;MTF2;TCF4;SOX4;PML;EZH2;FLI1;AHDC1;BACH2;ELK4;KLF15,11,31.4286,0.1891,exp04_lung_reads-coregtor-default
baab9b025fe3,DCBLD2,CRTC2;ZBTB17;MXD1;HSF1;ESRP1;FOXA2;GTPBP1;ESRP2;TFAP2C;TRIP10;IRX6;IRX5;PATZ1;TFE3;MBTPS2,15,51.7241,0.1988,exp04_lung_reads-coregtor-default
3a0614120b78,DCHS1,TEAD2;TCF4;ERG;ZNF853;PHF8;CIC;TCF3;AHDC1;LUZP1;NR2C2;NFAT5;GLIS2;FLI1;ETS1,14,87.5,0.2871,exp04_lung_reads-coregtor-default
b566213488c5,DCK,VPS4B;ASH2L;SRBD1;AGGF1;ZBTB14;ZNF561;GPAM,7,77.7778,0.4109,exp04_lung_reads-coregtor-default
f9517cfab6cc,DCLK1,BNC2;HOXC4;MEOX1;HOXC5;OSR2,5,83.3333,0.5187,exp04_lung_reads-coregtor-default
cf862acb6ab3,DCLK2,ZBTB42;ZNF622;ESRP2;TRIP10;PML;IRX6;MTF2,7,70.0,0.3527,exp04_lung_reads-coregtor-default
e784823dbbda,DCLRE1C,GIT2;ZNF623;ZNF253;ZNF234;ZSCAN26;ZKSCAN4;ZNF490;ZBTB14;ZNF382;ZNF510;ZNF225;ZNF169;ZNF284;TIGD2;ZNF75D;ZNF701,16,88.8889,0.3316,exp04_lung_reads-coregtor-default
70a29152e9f2,DCN,PGR;BNC2;FREM1;HOXB4;SETBP1;ZBTB42;RBFOX2;PBX1;SMAD3;HOXB5;PROX1;ESR1,12,92.3077,0.2811,exp04_lung_reads-coregtor-default
b25e1bc5b341,DCP1A,ZBTB21;ZBTB11;ZFP91;ZBTB2;ELF1;AFF4;OTUD4;HIVEP2;HBP1;ZNF770;DIS3;FOXJ2;MEX3C;ZXDB,14,58.3333,0.2687,exp04_lung_reads-coregtor-default
1dbb2e8924ad,DCP1A,LARP4;ZC3H7A,2,8.3333,0.0752,exp04_lung_reads-coregtor-default
92b58de83412,DCP1B,ZKSCAN3;ING4;ZNF133;ZNF84;ZSCAN26;ZNF517;ZNF585A;TIA1,8,32.0,0.2868,exp04_lung_reads-coregtor-default
cb1a82039fd6,DCP1B,ZNF280D;ZNF182,2,8.0,0.0601,exp04_lung_reads-coregtor-default
b9dcaaa06ec3,DCP2,ZNF516;ZNF217;TRPS1;ELK4;FUBP1;MTF2;STAT4;HMBOX1;ZBTB34;ZNF267,10,90.9091,0.5484,exp04_lung_reads-coregtor-default
625a8c446afd,DCPS,TFCP2;ASH2L;SRBD1;GTF2H3;ZNF287;ZNF696;ZNF311;RFXANK,8,80.0,0.3101,exp04_lung_reads-coregtor-default
eb0a1d0dc025,DCTD,ZNF213;AGGF1;GTF2H3;TSN;ZNF777;GPAM;ZNF287;FAAP24;CCDC25,9,69.2308,0.4062,exp04_lung_reads-coregtor-default
ec8b725ca50b,DCTD,CSTF2;ASH2L,2,15.3846,0.2046,exp04_lung_reads-coregtor-default
82e7535c71be,DCTN1,HIRIP3;FIZ1;ASH2L;UBTF;NFYC;ZFP41;TAF6;ZNF777;ZBTB45;RFXANK;ZNF696;SMUG1;ZNF502;THAP11;KDM4A;ZSWIM1,16,88.8889,0.3916,exp04_lung_reads-coregtor-default
bd95f18ca5e8,DCTN2,BAD;ZCCHC17;GRHPR;CPTP;NELFB;CDK2AP1,6,50.0,0.2628,exp04_lung_reads-coregtor-default
09ce74ca5d01,DCTN3,VPS72;FIZ1;SPAG7;SMUG1;ZNF213;CHD2;TFCP2;ZNF414;UBTF;NFYC;RFXANK;ASH2L;SUCLG1;YOD1;GRHPR;ZNF641;ZNF205;C19orf25;ASPSCR1;ZNF524;ZNF688,21,87.5,0.3362,exp04_lung_reads-coregtor-default
e3e8a40dab01,DCTN4,SMAD2;SMARCA5;MAPK1;DRAP1;TEAD2;CDC5L;RAD21;GLIS2;MLLT10;PPARD;TRIP10;NUP133;VPS4B;ASCC1,14,32.5581,0.1727,exp04_lung_reads-coregtor-default
0c19872430c7,DCTN5,GTF2H3;ZNF502;EXO5;TSN;FIZ1;SMUG1;ZNF777;ZNF41;ZNF696;ZNF384,10,52.6316,0.149,exp04_lung_reads-coregtor-default
fe3c6c2f3b49,DCTN5,CSTF2;TIGD6,2,10.5263,0.1274,exp04_lung_reads-coregtor-default
b974eaf6a571,DCTN6,RAB2A;HMGB1;SRP9,3,60.0,0.5867,exp04_lung_reads-coregtor-default
66f4be598a95,DCTPP1,GAR1;APEX2;NME1;RAN;PDCD11;ABCF2;E2F4;SNRPB2;NCBP2,9,100.0,0.0,exp04_lung_reads-coregtor-default
bf78084afba1,DCUN1D1,ZBTB41;REST;ZNF33A;DRAP1;SMAD2;ZNF664;ZBTB24;ZNF69;CNOT6;TAGLN2;MDM2;ZNF148;ABL1;ZBTB6;ZNF430;RFX7;RAD21;MLLT10,18,54.5455,0.1758,exp04_lung_reads-coregtor-default
b55b1d764825,DCUN1D1,SRP9;NCOA2;ZBTB18,3,9.0909,0.1554,exp04_lung_reads-coregtor-default
2aefdc6dafb3,DCUN1D2,ZNF224;ZNF182;ZNF461;ZNF577;ZNF439;ZNF383;ZNF44;ZNF251;MXD4,9,75.0,0.4867,exp04_lung_reads-coregtor-default
3e397a20e749,DCUN1D3,ZNF174;SMUG1;CHD1;TFAP4;ARID5A;ADNP2,6,54.5455,0.2997,exp04_lung_reads-coregtor-default
9e46065e003c,DCUN1D4,MTF2;FUBP1;SMAD5;ZNF141;PRKAA2;CLK1;ELK4;ZNF791,8,80.0,0.4014,exp04_lung_reads-coregtor-default
9b2ce8572f7f,DCUN1D5,SNRPB2;RAN;GAR1;PSMC2;ENO1;NCBP2,6,100.0,0.0,exp04_lung_reads-coregtor-default
23c7f81d90da,DCXR,ZBTB42;IVD;STAT4;PML;ELK4;TFCP2L1;ZBTB10;MLX;TRIP10;TCF4;FUBP1;ESRP2,12,70.5882,0.3502,exp04_lung_reads-coregtor-default
51b93070744e,DDA1,ESRRA;TIGD5;ZBTB7B;CENPB;ZNF628;ZNF580;ZNF513;E2F1;ZNF629,9,60.0,0.1983,exp04_lung_reads-coregtor-default
13ebbb4e1c5b,DDAH1,LDB1;YWHAE;RAN;MSANTD3;NXPH3;HOXB3;MEF2B;ATF6;ILF2;HSF4;ZNF76;RAB14;UBE2K,13,61.9048,0.1721,exp04_lung_reads-coregtor-default
d1c1647ecbf0,DDAH2,IRX6;TFCP2L1;PBX2;PHF1;FOXS1;HES4;EHF;FEZ1;MAP4K2;DPRX;ZNF587B;ZNF622;TBX19,13,59.0909,0.213,exp04_lung_reads-coregtor-default
e6740e5862fd,DDB1,APEX1;GOT1;CLK1;ZBTB42;NOC2L;MTHFD1;PSMC2;ZDHHC5;PCK2;P4HB;ZNF324B,11,78.5714,0.3289,exp04_lung_reads-coregtor-default
f9bf20c328b8,DDB2,ILF2;ZNF76;LDB1;ZNF589;STAT3;ING4;ATF6;TEAD4;PBX3;ZFP14,10,71.4286,0.3438,exp04_lung_reads-coregtor-default
564ac7ed9d73,DDHD1,ELK4;ZBTB37;PHF12;ZNF141;ZNF791;MTF2;ZNF254;IKZF2;CREBZF;FUBP1;TBX19,11,78.5714,0.4268,exp04_lung_reads-coregtor-default
51b085834fbb,DDHD2,PRDM5;ZNF251;ZNF662;CARF;ZNF25;XPA,6,85.7143,0.4416,exp04_lung_reads-coregtor-default
bafe4c31bc8e,DDI2,ZBTB44;ZNF224,2,8.6957,0.261,exp04_lung_reads-coregtor-default
b5588828a4eb,DDI2,ZNF555;SMAD5;ZKSCAN1;GATAD1;CREBZF;SMAD4;PHF8;E2F5;ELK4;ARNT;ZNF254,11,47.8261,0.2486,exp04_lung_reads-coregtor-default
a08439051458,DDI2,SOX13;MEIS1,2,8.6957,0.17,exp04_lung_reads-coregtor-default
07fe441200bf,DDIT4,CEBPD;ZBTB16;ETV3;HES1;EDN1;RLF;RARB;SOX17;CEBPB;ZBTB42;HMGB2;ARG1;FOXO3;MAX;SNAI2;BCL6;UBB,17,42.5,0.1433,exp04_lung_reads-coregtor-default
88b6df0f9ea6,DDOST,P4HB,1,100.0,0.0,exp04_lung_reads-coregtor-default
7e8d07621027,DDR1,IRF6;ESRP1,2,100.0,0.0,exp04_lung_reads-coregtor-default
6e624606f24d,DDR2,PGR;TCF12;SETBP1;ARNT;ATF7,5,50.0,0.7019,exp04_lung_reads-coregtor-default
f81004bd2df6,DDRGK1,NR2F6;GTPBP6;ECSIT;CPSF4;NELFB;MAZ;HTATIP2;PRDX5;OVOL2;YWHAZ;WDR83;ZNF581;ZNF444;NFATC2;ZNF524;CTBP1;SFPQ;USF2;REL,19,63.3333,0.1531,exp04_lung_reads-coregtor-default
677b73adea5f,DDRGK1,IRX1;ZNF775,2,6.6667,0.0446,exp04_lung_reads-coregtor-default
846491fac75f,DDX1,TSN;ASH2L;GTF2H3,3,100.0,0.0,exp04_lung_reads-coregtor-default
ef757db549ab,DDX10,ABCF2;PUM3,2,100.0,0.0,exp04_lung_reads-coregtor-default
349dcb86437f,DDX11,FBXL19;ZNF785;TCF3;ZNF692;E4F1;MBD1,6,16.2162,0.2044,exp04_lung_reads-coregtor-default
e68b8d78f138,DDX17,ZBTB37;GATAD1;RXRB;ENO1;ZNF224;ZNF506;ZNF540;ZNF512;ZNF615;ZFP14;ZKSCAN1;ZNF91;ZNF83;ZNF76;CBFA2T2;ZBTB25;ZNF548,17,100.0,0.0,exp04_lung_reads-coregtor-default
e38af466e0a9,DDX18,SNRPB2;ZDHHC5;TSN;MAGOH;RIOK2;PRDM4;CEBPZ,7,87.5,0.4782,exp04_lung_reads-coregtor-default
4624fc6ccdac,DDX19A,ZDHHC5;DUS3L;NOC2L;POLR3A;ABCF2;APEX1;ZNF239;GTF2H3;ZNF777;PDCD11;PSMC2,11,91.6667,0.3196,exp04_lung_reads-coregtor-default
f917e6707a92,DDX19B,TRMO;ZNF587B;APEX1;ZBTB24;KDM4D;PAXIP1;GOT1,7,77.7778,0.3776,exp04_lung_reads-coregtor-default
6282c8e5ce88,DDX21,STAT3;ING4,2,100.0,0.0,exp04_lung_reads-coregtor-default
8737e1ff610f,DDX23,TRIM28;ZNF263;ZSCAN22;ZNF202;ZNF398;ZNF613;ZNF653;ZNF830;ZGPAT;TERF2;ABCF2;ZNF764;ZSCAN20;TRIM21;PQBP1;ZNF200;ZNF384;POLR3A;ZNF584;PRDM4,20,58.8235,0.2244,exp04_lung_reads-coregtor-default
e28b996baf66,DDX23,ZNF526;E2F4,2,5.8824,0.0886,exp04_lung_reads-coregtor-default
780314a4980e,DDX24,ZNF692;ZNF248;JRKL;ZNF443;MEOX2;RARG;ZNF630;ZNF404;HDAC1;ZNF785;ZNF518A;RNASEH2C;TBX6;ZNF780B,14,51.8519,0.2048,exp04_lung_reads-coregtor-default
340d3572a622,DDX24,DHX36;ZNF138,2,7.4074,0.0296,exp04_lung_reads-coregtor-default
99ea77e1afd9,DDX24,GIT2;ZNF621,2,7.4074,0.0251,exp04_lung_reads-coregtor-default
22c9579c4fbe,DDX27,ZNF202;ZNF583;SF1;NR4A3;ZNF131;ZBTB49;CREM;NFYC;ZNF830;MRPL1;SP2;GMEB1;UBTF;ZNF527;ZNF10;ZNF549;ZNF653,17,42.5,0.1699,exp04_lung_reads-coregtor-default
c39c95f691cd,DDX27,EEF1D;ZBTB5,2,5.0,0.0889,exp04_lung_reads-coregtor-default
662556797b27,DDX31,ZNF239;ZNF485;PDCD11;MIOS;ZNF202;ABCF2;NCBP2;TIMM44;GAR1;LARP1;NOC2L;UTP18,12,66.6667,0.3983,exp04_lung_reads-coregtor-default
5760c4afec65,DDX39A,DAZAP1;ZNF598;E2F4;TRIM28;TIMM44;ZNF787;DNMT1;NCOA2;PQBP1,9,75.0,0.2495,exp04_lung_reads-coregtor-default
a72460f177ca,DDX39B,ARFGAP1;MBD1;ZBTB17;ZNF841;METTL3,5,83.3333,0.6464,exp04_lung_reads-coregtor-default
004a37b9efdb,DDX3X,ZFY;KDM5D;ZBTB21;ZBED1;RBM7;MAFF;CHD1;ZBTB11;ZDHHC24,9,81.8182,0.3894,exp04_lung_reads-coregtor-default
2ab0334aef38,DDX3Y,ZFY;KDM5D,2,100.0,0.0,exp04_lung_reads-coregtor-default
e0831213c6a4,DDX41,SIRT6;HDAC3;C19orf25;FIZ1;SPAG7;GRHPR;TIMM44;FAAP24;ZNF696;SMUG1;ZFP69;ZNF786;EXO5;ZSCAN21;DUS3L,15,65.2174,0.1485,exp04_lung_reads-coregtor-default
3f9b95d8a866,DDX41,ZNF576;E4F1,2,8.6957,0.0992,exp04_lung_reads-coregtor-default
a26f466d8e9a,DDX41,TIMELESS;AFF4,2,8.6957,0.0271,exp04_lung_reads-coregtor-default
083a486a821e,DDX42,PHF8;ZNF136,2,5.8824,0.2527,exp04_lung_reads-coregtor-default
6e012f891aa4,DDX42,SPR;NONO;ZNF141;CREBZF;ZNF326;CHD2;SIN3A;PHF12;THOC2;ILF3;HSF2;DIS3;ZNF655;ZC3H7A;CTNNB1;ZNF687;ZNF445;ZKSCAN8;FOXJ3;RREB1;DHX36;DIDO1;GTPBP1,23,67.6471,0.1931,exp04_lung_reads-coregtor-default
698c98af5fe6,DDX42,HMGXB4;KMT2B,2,5.8824,0.123,exp04_lung_reads-coregtor-default
29c106959421,DDX46,NFXL1;NUP133;PIK3C3;SMC3;THOC2;PRKAA1;ZNF770;SETDB1;NUP107;HMGXB4;NFX1;DIS3;ZNF430;GTF3C2,14,87.5,0.3178,exp04_lung_reads-coregtor-default
f57703dc780f,DDX49,ZNF239;NOC2L;FIZ1;ZNF696;TSN;SNRPB2;C19orf25;DUS3L;AFF4;ZNF777;RPP25;ZNF213;GTF2F1;TP53;GAR1;RFXANK;GTF2H3;SMUG1;ASPSCR1;KMT2A;ZNF576;APEX2;PTCD1,23,100.0,0.0,exp04_lung_reads-coregtor-default
db46dfeecb92,DDX5,FUBP1;ZNF791;ZNF622;CHD1;ELK4;PML;SOCS4;ZBTB45;ASH2L;ZNF213,10,55.5556,0.2006,exp04_lung_reads-coregtor-default
1dae2d119293,DDX5,KDM2A;RNF114,2,11.1111,0.1272,exp04_lung_reads-coregtor-default
ebaaa5fc16fe,DDX5,ARID5A;GRHL1,2,11.1111,0.0628,exp04_lung_reads-coregtor-default
0db9ba38f287,DDX50,ZNF502;RBBP5;MRPL1;ZNF786;ZNF583;ASH2L;TFCP2;CDC5L;PRDM4;ZNF202;RIOK2,11,91.6667,0.4529,exp04_lung_reads-coregtor-default
80877adf7f31,DDX51,E4F1;LAS1L;TIMM44;ZNF783;DUS3L;ZNF26;DGCR8,7,100.0,0.0,exp04_lung_reads-coregtor-default
077890b4e21e,DDX52,PAXIP1;RIOK2;TSN;MIOS;EXO5;AGGF1;CHAMP1;ZBTB24;ZNF287;CSTF2;ZNF622,11,91.6667,0.4393,exp04_lung_reads-coregtor-default
f3968a1888db,DDX54,APEX1;POLE3;NOC2L;SSRP1;ZBTB42;DUS3L,6,66.6667,0.2094,exp04_lung_reads-coregtor-default
433d740494dd,DDX55,ZNF202;EXOSC3;ZNF195;ZNF485;ZNF320;ZNF786;TFCP2,7,77.7778,0.3746,exp04_lung_reads-coregtor-default
2f1606d434a4,DDX55,ZNF691;RBBP5,2,22.2222,0.1822,exp04_lung_reads-coregtor-default
70e9109eceac,DDX56,MBD1;ZNF692;ZNF814;TRMT1,4,100.0,0.0,exp04_lung_reads-coregtor-default
7a463877d550,DDX59,ASH2L;ZNF311;NFYC;ZXDC;PAXIP1;VPS4B;TFCP2;TSN;ZNF641,9,52.9412,0.3877,exp04_lung_reads-coregtor-default
ca9fae9548a0,DDX59,EXO5;CSTF2,2,11.7647,0.1215,exp04_lung_reads-coregtor-default
3a011462c2a0,DDX59,NUP133;ZNF596,2,11.7647,0.1174,exp04_lung_reads-coregtor-default
a885bfa66f31,DDX6,BCLAF1;NCOA2;KDM5A;SP3;IKZF5;SMAD4;ESRRA;PHF20;ELF2;SCAND1;ELF1;VEZF1;ZBTB44;ZNF326,14,41.1765,0.1799,exp04_lung_reads-coregtor-default
5a33b1209ef8,DDX6,KDM7A;TAF1,2,5.8824,0.0993,exp04_lung_reads-coregtor-default
f087eef9eec6,DDX6,PHF2;ZNF654,2,5.8824,0.0392,exp04_lung_reads-coregtor-default
b0f3ac75c860,DDX60,GABPA;DACH1;SP110;ZNF280D;TIA1;CARF;ZNF737;ZNF624;ZNF677;ZNF25;ZNF573;TRIM21;HMG20A;STAT1,14,70.0,0.2011,exp04_lung_reads-coregtor-default
57c05e967001,DDX60,FOSL1;SP4,2,10.0,0.1216,exp04_lung_reads-coregtor-default
fcc50ad6c264,DDX60L,ZNF207;ZEB2;MCTP2;IRF9;SPI1;SP110;MXD1;ZNF267;ZBTB34;SP140;RBPJ,11,68.75,0.2526,exp04_lung_reads-coregtor-default
2b088f622c3c,DECR1,MTERF1;ASH2L;FAAP24;VPS4B;TFCP2;ZBTB14;ZNF491;AGGF1;SMUG1;ZNF75A;SUCLG1;SRBD1;ZNF691;RFXANK;ATF6B;ZNF311;ZNF287;ZNF18,18,64.2857,0.2491,exp04_lung_reads-coregtor-default
18a06a47237e,DECR1,GTF2H3;ZNF763,2,7.1429,0.1225,exp04_lung_reads-coregtor-default
f80c03f81e23,DECR1,ZNF16;ZFP69,2,7.1429,0.0849,exp04_lung_reads-coregtor-default
5957f631508f,DECR2,ASPSCR1;ZNF414;PTCD1;SPAG7;ZNF205;GRHPR;TIMM44;ZNF688;ZNF18;STUB1;NMRAL1;DEAF1;SMUG1;AKR1A1,14,42.4242,0.2057,exp04_lung_reads-coregtor-default
1485b35c7ff2,DECR2,ZNF7;ZNF596,2,6.0606,0.1068,exp04_lung_reads-coregtor-default
afad1cc78495,DEDD,BCL3;TEAD2;PPARD;NFKB2;ARID5A;TRIP10;RARA;ZBTB17,8,53.3333,0.3237,exp04_lung_reads-coregtor-default
257f2ec8dea6,DEDD2,MSX1;CLK1;TAF7;ZNF629;ANXA1;HSPA1L;PKNOX1;TIGD3;SOD1,9,75.0,0.4992,exp04_lung_reads-coregtor-default
45b93d2aa7d7,DEF6,IKZF1;AGAP2;SP140;TCF7;ZNF683,5,71.4286,0.3893,exp04_lung_reads-coregtor-default
7d8090f4a8c0,DEF8,GTF3C5;CTBP1;C19orf25;ZNF341;CXXC1;VPS72;JRK;STAT6;ZBTB3;BRCA1;DMAP1;ZNF691;TFAP4,13,100.0,0.0,exp04_lung_reads-coregtor-default
cca4c3ef250e,DEGS1,ILF2;TMEM33;ATF6;RAN;UBE2K;RAB7A;PSMC2;HSF4;LDB1,9,81.8182,0.3856,exp04_lung_reads-coregtor-default
70f077d7a92e,DEK,ELK4;FUBP1;SOCS4;NF1,4,66.6667,0.4944,exp04_lung_reads-coregtor-default
c69cb54b022c,DELE1,ZNF506;POU6F1;ZNF227;METTL3;ZNF841;RXRB,6,46.1538,0.3359,exp04_lung_reads-coregtor-default
85720d9559f3,DENND10,ZBTB14;AGGF1;MTERF1;ZNF619;ZNF530;ZKSCAN4;TIGD2;VPS4B;ASH2L;ZNF490,10,34.4828,0.195,exp04_lung_reads-coregtor-default
9ce2ab0a2f6a,DENND11,ZNF704;ZBTB44,2,100.0,0.0,exp04_lung_reads-coregtor-default
30f3948fb7d6,DENND1A,PML;FOXA2;IRX2;HNF1B;KLF5;ESRP1;TSC22D4;TRPS1;PHF21A,9,69.2308,0.2081,exp04_lung_reads-coregtor-default
35ff119b9cb7,DENND1B,NCOA2;RFX7;ZBTB18;ZNF714;RPS6KA5;ELF1,6,46.1538,0.2199,exp04_lung_reads-coregtor-default
f2964263b818,DENND1C,AGAP2;MBD1;SNAI3;IRF3;ZNF76;ACAA1;SP110;IRF9;SP140,9,60.0,0.2485,exp04_lung_reads-coregtor-default
da9168a500e3,DENND2A,PGR;HOXB5;POU6F1;TFCP2L1;ZNF227;EBF4;EHF;NAGS,8,61.5385,0.2509,exp04_lung_reads-coregtor-default
fc92296c3585,DENND2A,IRX6;ZBTB42,2,15.3846,0.1523,exp04_lung_reads-coregtor-default
494c00b450d3,DENND2B,AHDC1;HTATIP2;CXXC5;MSI1;HADHB;ERF;RBFOX2;MLX;SMAD3;DMRT2;CHAMP1,11,39.2857,0.2018,exp04_lung_reads-coregtor-default
d2279fe093fc,DENND2D,IRF5;SNAI3;KLF9;IRF9;IKZF1;MEF2D;ACAA1;SP110;TRIM21;AGAP2;EXOSC3;RFX5,12,66.6667,0.2962,exp04_lung_reads-coregtor-default
d44084d486c5,DENND2D,ZNF200;ZNF485,2,11.1111,0.116,exp04_lung_reads-coregtor-default
65f6a4f3b32f,DENND2D,ZNF280B;FOXO1,2,11.1111,0.0469,exp04_lung_reads-coregtor-default
eafc02b74b13,DENND3,PKM;APEX1;SOX13;GAR1;APEX2;GTPBP1;ATF5;POLE3;TP53;CHD2;SMUG1;PARP1;ZSCAN5A;AKR1A1;ZC3H7A;NME1;AGMAT;RAN;POU2F1;GTF3A;ARID3B;SNRPB2;MIEF1;MYRF,24,75.0,0.3115,exp04_lung_reads-coregtor-default
c1e02ed3ffb3,DENND3,ZMAT2;KLF7,2,6.25,0.0773,exp04_lung_reads-coregtor-default
fb69a188ed72,DENND4A,RPP25;NF1;ZNF451,3,16.6667,0.3057,exp04_lung_reads-coregtor-default
4a939fdd3b49,DENND4A,OTUD4;HIVEP2;ZNF213;AFF4;RFXANK;ETS1;AKR1A1;ELK4;STAT4;TCF4;FAAP24,11,61.1111,0.1953,exp04_lung_reads-coregtor-default
e84c6bc953bd,DENND4B,TRMT1;MBD1;STAT6,3,50.0,0.1755,exp04_lung_reads-coregtor-default
e2ca21314af4,DENND4C,ELF1;NCOA3;THOC2;RAD21;RORA;NCOA2;MITF;ZKSCAN8;RPL35,9,90.0,0.292,exp04_lung_reads-coregtor-default
b0412e94727d,DENND5A,GPAM;ZNF311;ASH2L;NFYC;GTPBP1;ZXDC;KDM4A;ZNF212;RFXANK;IVD;ARID5A,11,73.3333,0.3383,exp04_lung_reads-coregtor-default
cec160b2689d,DENND5A,ZNF425;RELA,2,13.3333,0.1181,exp04_lung_reads-coregtor-default
1b690435b485,DENND5B,KMT2A;ZEB1;BBX;ZBTB10;ZBTB42;ARNT;SMAD5;ZNF654;APEX1;PGR;MEX3C;PRKAA2;CNOT4;ELF2;TCF4;KLF12,16,88.8889,0.3153,exp04_lung_reads-coregtor-default
e994006aafef,DENND6A,ZBTB8A;SMAD4;ZNF25;ZNF699;KLF16;HMGB1,6,50.0,0.4007,exp04_lung_reads-coregtor-default
4e33e2901249,DENND6A,ZNF652;TBX5;ZNF383,3,25.0,0.1075,exp04_lung_reads-coregtor-default
