,cluster_uid,target,sources,n_sources,silhouette_score,note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
25,a3408bd95713,MAT2A,ABL1;TFE3;ZGPAT;IRF9;HDAC1;PPARD;SIRT6;E2F4;EWSR1;APEX1;NKX6-2;HMGB2;RFXANK;NFE2L2;SOX10;EPAS1;STAT2;SND1;YBX1;SF1;BCL6;CREBZF;CXXC1;ATF4;NONO;TFCP2;ZBED1;HIF1A;MYRF;ENO1;KLF15;SFPQ;SSRP1;ID4;DDIT3;RELA;KDM2A;SOX8;ZNF24;OLIG2;NEUROD2;ERF;ING4;XBP1;BCLAF1;CTBP1;SMARCA5;TRIM28;SREBF1;CEBPD;ATF6B;MEIS3;CREB3;ZNF32;E4F1;THAP11;IRF3;UBTF;MLX;HSF1;STAT3;CTCF;RBPJ;SOX9;PHF1;CTNNB1;CIC;SCRT1;MXI1;NCOR1;USF1;ZNF316;ZNF189;STAT5B;FOXJ3;SOX2,76,0.2985,exp03_cortex-ba9-coregtor-r1,0.50944,0.52243,0.51274,11.13143,13.26582,9.99863,0.49727,1.58687,0.42606,0.06579,0.2381,0.05435
26,c7e073ae6b8e,MCL1,RELA;FOS;JUN;XBP1;HMGB2;ATF4;ARID5A;MLX;CEBPD;NFE2L2;STAT3;NFIL3;HIF1A;FOSL2;BCL6;HSF1;DDIT3;E2F4;ERF;IRF9;RFXANK;EWSR1,22,0.0,exp03_cortex-ba9-coregtor-r1,0.57576,0.63636,0.56999,13.35181,32.92595,8.91339,0.56448,1.94511,0.46169,0.40909,0.24324,0.18
27,46fb9578c8a7,NDRG1,FOXO4;OLIG1;HMGB1;ZNF24;ZEB2;MAFK;NKX6-2;MXI1;ABL1;SOX10;OLIG2;SOX8;MYRF;RBPJ;YBX1;ZBTB17;NFYB;POU3F3;HDAC1;ZNF189;SREBF1;ZNF32,22,0.0,exp03_cortex-ba9-coregtor-r1,0.45786,0.52165,0.45693,5.40205,10.58829,4.49642,0.52113,1.66944,0.4557,0.04545,0.05,0.02439
28,c21d41760aee,NFKBIA,DDIT3;ERF;XBP1;STAT3;ARID5A;CEBPD;LMO2;RELA;ATF4;KDM2A;YBX1;NONO;HSF1;NFE2L2,14,0.5155,exp03_cortex-ba9-coregtor-r1,0.59158,0.60256,0.58242,11.07974,30.06055,9.89362,0.50041,1.91557,0.38221,0.07143,0.02941,0.02128
29,2bd6938ae380,OGA,SND1;FOXO3;HSF2;BCLAF1;MBD1;NONO;STAT2;NFE2L1;TFCP2;NCOR1;ZSCAN18;SMARCA5;NCOA1;HDAC3;MLX;SMARCA1;NFYC,17,0.0,exp03_cortex-ba9-coregtor-r1,0.51716,0.51103,0.52451,14.89652,13.8159,13.53982,0.50334,1.54048,0.43454,0.17647,0.11538,0.075
30,9bf3dc0de1ba,PCNA,IRF9;SOX10,2,0.3938,exp03_cortex-ba9-coregtor-r1,0.33333,0.5,0.33333,0.0,0.38229,0.0,0.61465,1.74304,0.56996,0.0,0.0,0.0
31,fb68fbace542,PDK4,ZNF24;SOX9;NFE2L2;KLF15;HMGB2;SOX2;SOX8;HDAC1;BCL6;SMARCA5;ABL1;MXI1;CIC,13,0.325,exp03_cortex-ba9-coregtor-r1,0.58333,0.55769,0.59188,16.89921,22.89432,16.70437,0.48773,1.73697,0.39657,0.0,0.0,0.0
32,d6ef40b7c80d,PER1,NR2E1;FOSL2;SOX2;CEBPB;SIRT6;ZSCAN18;HSF1;HMGB2;ERF;DEAF1;MXD4;E4F1;ESRRA;JUNB;ENO1;PPARD;JUN;NR1H2;KLF16;ARID5A;XBP1;HCFC1;TBPL1;JUND;EGR1;FOXG1;ID2;BHLHE41;NR4A1;CEBPD;NR1D1;TRIM28;PHF1;BHLHE40;DDIT3;FOS,36,0.2806,exp03_cortex-ba9-coregtor-r1,0.52381,0.54934,0.52593,11.56609,17.34758,8.29165,0.53005,1.76242,0.45062,0.16667,0.23077,0.10714
33,ee2d53bbb19f,PIK3R1,SATB2;THRB;MEF2C;HLF;PBX1;SATB1;RBFOX2;UBP1;PRDM4;MEF2A;MEF2D;HIVEP2,12,0.0,exp03_cortex-ba9-coregtor-r1,0.50758,0.53283,0.49495,6.44965,9.84895,6.76679,0.61067,1.74513,0.56159,0.08333,0.02564,0.02
34,082a8b333e71,PKD1,RBFOX2;LDB1;PBX2;SREBF2;LRRFIP1;RXRB;MBD1;ZNF316;ATF6B;POU6F1;ZBTB4;MLXIPL;ZBTB7A;HCFC1;ATF2;UBP1;THRB;SATB2;MEF2D;FOXO3;HIVEP2;NFYC;MEF2A;DMAP1;NFIL3,25,0.3075,exp03_cortex-ba9-coregtor-r1,0.48778,0.49167,0.48944,5.72717,5.81241,4.30022,0.57467,1.73241,0.50708,0.08,0.1,0.04651
