cluster_uid,target,sources,n_sources,n_percent,silhouette_score,method
83ef776efcd9,ABCB8,ZNF205;IRF3;BAD,3,5.7692,0.1085,exp04_luad-coregtor-default
107cc5c03f8c,ABCB8,ZFP41;ZNF414,2,3.8462,0.0587,exp04_luad-coregtor-default
84efd3906861,ABCB9,ZNF341;PPARGC1A;EPAS1;PHLDA2;DMBX1;DNTTIP1;DNMT1;AHDC1;ZNF217;FOXO1,10,32.2581,0.1537,exp04_luad-coregtor-default
9bc59f89f35a,ABCC1,RREB1;ZNF407;MAFG;ZNF142;PDCD11;LARP1;HCFC1;ZNF236;ZNF32;POU2F1;NCOA3;KMT2A;KDM2A;ZNF598;ZNF37A;MTF1;ZNF592;ZNF491;NKX2-1,19,54.2857,0.1742,exp04_luad-coregtor-default
651456bed679,ABCC1,ZNF433;ZBTB38;CTCF,3,8.5714,0.0493,exp04_luad-coregtor-default
e648ee975580,ABCC10,ZNF707;FBXL19;ILF3;SNAPC4;KMT2B;ZNF335;DAZAP1;DGCR8;SNRNP70;ZBTB12;CRTC2;ARFGAP1;ZNF76;ZNF316;ZGPAT;HCFC1;FOXP4;ATF6B;ZNF142;DNMT3A;RXRB;CNOT3,22,84.6154,0.3898,exp04_luad-coregtor-default
8d320719d355,ABCC10,ZNF513;PDCD11,2,7.6923,0.1422,exp04_luad-coregtor-default
024036cb7c4d,ABCC3,FOXQ1;NFYB;ID2;CFL2;DACH1;ETV4;FEZ1;CXXC5;NPAS2;RUNX1;PHLDA2;SPR;FOXD2;HNF1B,14,51.8519,0.2306,exp04_luad-coregtor-default
30d7f3e95392,ABCC4,RPS6KA5;ZNF641;FHL2;TRIP10;PKM;PITX1;ZC3H7A;SALL2,8,14.2857,0.195,exp04_luad-coregtor-default
8cb8a72368d4,ABCC5,CBFA2T2;LHX4;ZNF26;JRK;UBE2V1;DNMT3A;ZNF789;ZNF783;ZNF558;DIABLO;ZNF587,11,36.6667,0.158,exp04_luad-coregtor-default
9e8b07888786,ABCC6,MELK;NKX2-1;RAN;MYBL2;HMGA1;ACAA1;HNF1B;HLF;KLF15;RFC3;FOXM1;STAT6;IVD;YBX1;MSANTD3,15,55.5556,0.2465,exp04_luad-coregtor-default
03f0ebfa2544,ABCC6,UTP18;TSN,2,7.4074,0.0354,exp04_luad-coregtor-default
2d55a1729eb0,ABCC9,ERG;ZEB1;TCF4;EBF1;SETBP1;ZEB2;ZNF366;PEG3,8,53.3333,0.4399,exp04_luad-coregtor-default
5885c669d285,ABCD1,NCOR2;UBTF,2,3.3898,0.1594,exp04_luad-coregtor-default
