,cluster_uid,target,sources,n_sources,method,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
37,54430def2638,SUMO1,APEX1;ATF3;ATF4;ATF5;ATF6B;CEBPD;CREB3;CREBL2;CTBP1;CXXC1;DDIT3;DRAP1;E2F4;EGR1;EMX1;FOS;FOSL2;GATA3;GTF2F1;GTF3A;HDAC1;HDAC3;HMGA1;HMGB1;HMGB2;HOXA9;HOXB2;HOXB7;HOXD10;HOXD4;HOXD8;HSF1;HSF4;ID2;ID4;ING4;IRF3;JUN;JUNB;JUND;KLF2;LDB1;MAFF;MBD2;MECOM;MLX;MXI1;NFATC4;NFE2L1;NFE2L2;NFKB1;NFKB2;NFYC;NR1D1;NR1H3;NR2F2;NR4A1;NR4A2;PML;RELA;RFX5;RFXANK;RORC;SF1;SIRT6;SMAD7;SMARCA1;SMARCC1;SND1;SP100;SSRP1;STAT1;TCF7L1;TFDP1;THAP11;THRA;TRIM28;UBP1;UBTF;USF2;YBX1;ZBTB4;ZGPAT;ZNF32;ZNF384,85,exp03-coregnet,0.50906,0.526,0.50675,8.75179,13.62321,6.75374,0.51838,1.65962,0.44706,0.03529,0.125,0.0283
38,72c39a41baff,TAGLN,APEX1;ARID5A;ATF6B;BCL3;BCL6;CEBPB;CEBPD;CREBZF;EGR1;ELF3;FOS;HDAC1;HES4;HIF1A;HMGA1;HMGB2;HOXD9;ID4;KLF2;KLF6;KLF9;MYRF;NCOR2;NFATC4;NFIL3;NFKB1;NFKB2;NPAS2;NR2F1;NR2F2;PML;SKI;SND1;SOX9;STAT2;STAT3;THRA;XBP1,38,exp03-coregnet,0.52608,0.5716,0.5166,8.80744,19.98985,6.91333,0.52135,1.78901,0.42389,0.0,0.0,0.0
39,64322f1a1d5d,TGFB1,APEX1;ARID5A;ATF6B;BCL3;BCL6;CEBPB;CEBPD;CIC;CREBZF;ELF3;ETS1;ETS2;HDAC1;HIF1A;HNF4A;IRF9;KLF6;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NPAS2;NR2F1;NR2F2;PML;RELB;SFPQ;SKI;SOX9;STAT1;STAT2;STAT3;TEAD2;XBP1,35,exp03-coregnet,0.56246,0.5958,0.55546,11.4013,25.5795,10.01964,0.55,1.85515,0.45197,0.17143,0.07792,0.0566
40,e8b55de48e4c,TGFBR2,ABL1;APEX1;ARNT;ATF3;ATF6B;BCL3;BCL6;BCLAF1;CIC;CREB3;CXXC1;E2F4;ELF3;ETS1;EWSR1;FOSL2;GTF2F1;HDAC1;HDAC3;HES4;HIF1A;HMGB1;HMGB2;HNF4A;HOXA9;HOXB2;HOXB3;HOXB7;HOXD4;HOXD8;HOXD9;HSF4;ING4;IRF3;KLF6;LDB1;MAFK;MBD1;MBD2;MECOM;MXI1;MYRF;MZF1;NFATC4;NFE2L2;NFIC;NFKB1;NFKB2;NFYC;NPAS2;NR2F1;NR2F2;NR4A2;PBX2;PML;RFX5;RFXANK;RXRB;SIRT6;SMARCA1;SND1;SOX9;SP100;SSRP1;STAT1;STAT2;STAT3;STAT5B;TEAD2;TEF;TFDP1;THRA;TRIM28;UBP1;USF2;VEZF1;ZBTB4;ZNF384,78,exp03-coregnet,0.51338,0.52278,0.51232,8.58731,12.15867,6.92876,0.54343,1.67659,0.47582,0.05128,0.10256,0.0354
41,9de24b418834,TIMP1,APEX1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;CIC;ENO1;ETS2;HIF1A;HMGA1;HTATIP2;JUNB;MAFF;MYRF;NFATC4;NFIL3;NFKB1;NFKB2;NPAS2;NR4A2;PML;RELB;SND1;SOX9;STAT1;STAT3;TEAD2;XBP1,29,exp03-coregnet,0.53038,0.5858,0.5431,10.78021,22.70222,9.44153,0.51844,1.77308,0.42102,0.13793,0.10526,0.06349
42,15c5e2ddcaaa,TIMP3,ARID5A;BCL3;BCL6;CEBPB;CEBPD;EGR1;EPAS1;ETS1;HIF1A;HMGA1;HNF1B;HOXA5;HOXB8;HOXD10;HOXD9;ID1;ID4;KLF13;KLF9;LRRFIP1;MECOM;MXD4;MYRF;NCOR2;NFATC4;NFIL3;NFKB1;NFKB2;NPAS2;NR2F1;NR2F2;RELA;RELB;SKI;SND1;STAT3;TCF7L1;TEAD2;THAP11;THRA;XBP1;ZNF362,42,exp03-coregnet,0.49293,0.53368,0.49516,7.22832,15.90245,5.46648,0.54591,1.74214,0.46901,0.04762,0.09091,0.03226
43,3f48bc914401,TKT,APEX1;ARID5A;BCL3;BCL6;CEBPB;CEBPD;ELF3;ENO1;HIF1A;HMGA1;HTATIP2;MYRF;NFIL3;NFKB1;NFKB2;NR4A2;RELB;SND1;SOX9;SREBF2;STAT1;STAT3;TFE3;XBP1,24,exp03-coregnet,0.5314,0.60809,0.54589,10.35189,26.658,8.77163,0.51479,1.81424,0.40606,0.04167,0.03571,0.01961
44,3b4ab00b9dfd,TNFRSF10B,ARID5A;ATF3;BCL3;BCL6;CEBPD;ELF3;ETS2;HIF1A;IRF9;MYRF;NFIL3;NFKB2;NPAS2;NR4A2;PAX8;RELB;SOX9;STAT1;STAT3;XBP1,20,exp03-coregnet,0.51491,0.61491,0.50965,7.25671,30.35977,5.40265,0.56959,1.97507,0.46246,0.1,0.08333,0.04762
45,7aecf06643c6,TNFSF10,BCL3;BCL6;CIC;CTNNB1;ELF3;ENO1;FOSL2;HIF1A;HMGA1;ID4;IRF9;KLF10;KLF6;MYRF;NFATC4;NFKB1;NFKB2;NR2F1;NR2F2;PAX8;PML;RELB;SFPQ;SND1;SOX9;STAT1;STAT3;STAT6;XBP1,29,exp03-coregnet,0.5431,0.59934,0.5468,11.43888,24.98433,9.77811,0.51276,1.73157,0.42027,0.17241,0.12821,0.07937
46,dddfdb0b4b9c,TXN,APEX1;ATF3;ATF4;CREBL2;EGR1;ENO1;FOS;GTF3A;HMGA1;HMGB2;HNF4A;JUN;JUND;KLF6;MAF;MLX;MLXIPL;NR1D1;NR2F1;NR4A1;NR4A2;SND1;ZGPAT,23,exp03-coregnet,0.54216,0.57708,0.52899,11.28493,19.91543,7.12988,0.53955,1.78009,0.45801,0.04348,0.05,0.02381
47,5c89847af135,VEGFA,BCL3;BCL6;CEBPB;ETS2;HIF1A;HMGA1;HMGB2;ID2;MAFF;NFIL3;NR2F1;NR2F2;RELB;RORC;SMAD3;STAT1;STAT3;XBP1,18,exp03-coregnet,0.54575,0.67102,0.5512,10.70602,38.89375,8.41926,0.55003,2.00484,0.43046,0.27778,0.03521,0.03226
48,f1673e76199b,VIM,ABL1;APEX1;ARNT;ATF6B;BCL6;BCLAF1;CIC;CREBZF;DRAP1;E2F4;EGR1;EWSR1;FOS;GTF2F1;HDAC1;HDAC3;HES4;HMGB1;HMGB2;HOXA5;HOXA9;ID4;KDM2A;KLF2;KLF6;LDB1;MBD2;MEF2D;MYRF;NCOR2;NFATC4;NFKB1;NFKB2;NONO;NR2F1;NR2F2;NR4A2;PML;RELA;RFX5;SF1;SFPQ;SKI;SMARCA1;SND1;SP100;SSRP1;STAT1;STAT2;STAT3;STAT6;TFDP1;TRIM28;UBP1;ZBTB4,55,exp03-coregnet,0.54063,0.55039,0.53939,12.28421,17.39439,11.58496,0.49819,1.64111,0.41325,0.05455,0.06,0.02941
